sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
voxcpm2_official_text_only_v1:41bd9cdd75a17518e7de,processed/09/09122518db696a42cf13b95b082d3af45bd117215f9b92d84ccf1d8f557547fa.wav,58ec94115f65dd0ed61942dcabfa011af0d7b48166efd1b0185154b3276f06f1,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:528b231e73d0b3464b3ea031994cd13cd99a5512e385cc17f4619e7b1abfb714; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:528b231e73d0b3464b3ea031994cd13cd99a5512e385cc17f4619e7b1abfb714,528b231e73d0b3464b3ea031994cd13cd99a5512e385cc17f4619e7b1abfb714,3.68,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=528b231e73d0b3464b3ea031994cd13cd99a5512e385cc17f4619e7b1abfb714;collapse_whitespace_text_sha256=528b231e73d0b3464b3ea031994cd13cd99a5512e385cc17f4619e7b1abfb714;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:44c534380f5a93032f41,processed/74/7432f39eb3d5b166843692b97039b76cb105a10a544877adeaf849c93b19911f.wav,7ecb658a9289b6cad23341319735b4a9c38cdfd90f566966341f32efbfc85708,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:25a36524b7f7443ad69b92949943e81f27073ea0f9362ce72a6002c1d8886187; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:25a36524b7f7443ad69b92949943e81f27073ea0f9362ce72a6002c1d8886187,25a36524b7f7443ad69b92949943e81f27073ea0f9362ce72a6002c1d8886187,5.6,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=25a36524b7f7443ad69b92949943e81f27073ea0f9362ce72a6002c1d8886187;collapse_whitespace_text_sha256=25a36524b7f7443ad69b92949943e81f27073ea0f9362ce72a6002c1d8886187;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:4593a1734bf8e456c305,processed/f3/f3d354c761e94e3920646c937748e0c9badc6d9f567a33a7252f153207a0e294.wav,dae70bf60d53d45878aefa1504ac4eaf726244e680a00b9e8d47154db77a0178,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5,e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5,4.64,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5;collapse_whitespace_text_sha256=e718f72c2fdc22e4344a9a89999b79a6d6d00ff28d7b0a3d7800b3383be60bc5;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:48ee6c95172b8ab08500,processed/d6/d60a1d56311a82f5274e115bfc1e477dcf9dd696a1b505db02391cb567cddd09.wav,d3b02c50669c5fe41818a657d71f84aab5ad6560847040f49c42bcf7c0543b38,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473,b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473,4.16,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473;collapse_whitespace_text_sha256=b79129978c77a1f767d823c808c97d26a6ab59740eed66bd06b2c4db5a9ed473;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:4bdb369a2fdad3edfc91,processed/3a/3a2b049533ce6a5e0398edb022d3de46b41ed06b569dbbd41aca7ab252867dec.wav,a2940e173e6a65ca396858894f1c545f8b0a8a26956a97d020039c479dbe64d2,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:040fbf70b0fd57b70cebaf257e4cbd8910399efd46d763a35f5f3fae8748bbd4; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:040fbf70b0fd57b70cebaf257e4cbd8910399efd46d763a35f5f3fae8748bbd4,040fbf70b0fd57b70cebaf257e4cbd8910399efd46d763a35f5f3fae8748bbd4,7.04,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=040fbf70b0fd57b70cebaf257e4cbd8910399efd46d763a35f5f3fae8748bbd4;collapse_whitespace_text_sha256=040fbf70b0fd57b70cebaf257e4cbd8910399efd46d763a35f5f3fae8748bbd4;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:4cbf04e6da3476759c3a,processed/96/96235f4a1ac70ad54d0f451cf472c48e4184c6913e2db2c0f414be7dda447969.wav,2f771951f8e12769c458abc9bf14a3a57fe3ffc3ad1310f0d3bf17f72d73c14f,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:b2fbe53d14e193477faefe94db51ffb9a5e1810215b0c7614fa592d8d1089f0e; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:b2fbe53d14e193477faefe94db51ffb9a5e1810215b0c7614fa592d8d1089f0e,b2fbe53d14e193477faefe94db51ffb9a5e1810215b0c7614fa592d8d1089f0e,2.88,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=b2fbe53d14e193477faefe94db51ffb9a5e1810215b0c7614fa592d8d1089f0e;collapse_whitespace_text_sha256=b2fbe53d14e193477faefe94db51ffb9a5e1810215b0c7614fa592d8d1089f0e;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:50ff672afd98bfcadd1d,processed/ff/ff54fdc1ada8b4c8f1d1bbbc88f19ba5323bf6c1ab58b14c1d43262c4833da95.wav,ef8f530d3f8bf4b9e7df38d3d9e9bfcdddf844f74a3bbf68d68aab7440c9a83b,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c,c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c,4.96,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c;collapse_whitespace_text_sha256=c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:5b93440a22c68059fb2f,processed/10/10e1f6e77da94a1497f17b731d9cf3ee9bfbd53a1ae3c9182faea69e42210335.wav,ed9c72fe78a9a34e68d5983e435ffe11ccf3cc2e513028842d2441bd102cabfc,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c,ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c,4.64,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c;collapse_whitespace_text_sha256=ad1226e63f24eab3fdcfcf97c3c0f37583297cdcb665741c40e8f72642d92a3c;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:63b4d55bfd3060c94809,processed/dd/ddf1408b61a6e1462ee163a52e39d8e65a5e2643fd9379a2806fad094849933b.wav,8e611faf54bce77c830e1900f380a56474f86df443b544e589ec076458725950,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3,ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3,3.68,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3;collapse_whitespace_text_sha256=ade7233839b00237a5638d1dcf74dd0327a306329275a4807092bf6060e531a3;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:649c7445e514bcfb0682,processed/ac/acd1066af2e5d630da485b38bea9aed982cb7d1536209c7a58dc3e2bb5fd8d2e.wav,674c7f9d8d7e07c3654329cf0ce1da4bd4b202ad7a9ef5185201904122cdb18c,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:1f21213c964441782d99d89da312c1d053b25c8f104007e5cb4da25e6785c67e; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:1f21213c964441782d99d89da312c1d053b25c8f104007e5cb4da25e6785c67e,1f21213c964441782d99d89da312c1d053b25c8f104007e5cb4da25e6785c67e,6.08,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=1f21213c964441782d99d89da312c1d053b25c8f104007e5cb4da25e6785c67e;collapse_whitespace_text_sha256=1f21213c964441782d99d89da312c1d053b25c8f104007e5cb4da25e6785c67e;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:69bfb0c538ee95714e70,processed/c1/c155e3661c01408b98e7b3bd70ce07bef7300f212faac8f7f2e8c340c7b2d6e8.wav,6e678d17a29f6d3a9aa1c288a8d99596e7ade27404e55d216a79b95b5b0737d4,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:19b301e3a05d3396ab9b381bbf6420edc6d593689ea116c1581aa19e2bfdd4eb; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:19b301e3a05d3396ab9b381bbf6420edc6d593689ea116c1581aa19e2bfdd4eb,19b301e3a05d3396ab9b381bbf6420edc6d593689ea116c1581aa19e2bfdd4eb,5.6,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=19b301e3a05d3396ab9b381bbf6420edc6d593689ea116c1581aa19e2bfdd4eb;collapse_whitespace_text_sha256=19b301e3a05d3396ab9b381bbf6420edc6d593689ea116c1581aa19e2bfdd4eb;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:6b9d174866f410e16652,processed/f4/f4a7457d578df86cd15a11cebeaf41de3912c2613b067c71da02146d69aff206.wav,3a74801e05639394cb176758845812be8d6bf7c19802c065a79167ff1385eea8,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46,6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46,2.88,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46;collapse_whitespace_text_sha256=6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:6cc8849d9cfe3c8c07b5,processed/e7/e718f2ff347226d0b04039fe4d911f44231a97c9aa6571f1a44d2d1559410e3a.wav,1a7f10eaba6592abe26f3b7793c660daba149e73ec97f6ae6955026c471f5011,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626,59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626,4.16,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626;collapse_whitespace_text_sha256=59c36a58e60945b039e477a884bc3b2394ddb92f803b1a924b30db18cf5cb626;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
