protocol_id,packet_sha256,text_hash,label,sample_id,audio_sha256,reviewer_pseudo_id,review_status,intelligible,russian_audible,lexical_content_preserved,severe_artifacts_absent,notes
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,05a4c32e8a6833c589dddb3eb627e0ec22a5419bb12e7ebf8efbc24a86c6a75e,bonafide,voxforge_ru_mdc_2026_05:submission:7c4dc7f1f7de5e57af1eb3e02350457fd649ed108c0aebd7116306fedf811cf9:prompt:ru_0081,fd681887eda9448e11adcf74630452056f9682df2263857c0dd432571884fc97,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,05a4c32e8a6833c589dddb3eb627e0ec22a5419bb12e7ebf8efbc24a86c6a75e,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:2468fff83ae4c258cd17,2701729b25ddc59a01e2327c4f68d445f2411292a0aacca57891c343efd25b4a,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,09f3b1605aa5a29e6ae6f1eb5c38be6c0999d7580a90c30069d88ba1308fafaa,bonafide,voxforge_ru_mdc_2026_05:submission:b284c82735638bac2baa8d1ba255dcc90bef435c415a269f03398117a360a13f:prompt:ru_0031,3b8be89a25c2611d2c14fa63a795acff6f3ec6b1665dd7df5a88bf83342d1c64,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,09f3b1605aa5a29e6ae6f1eb5c38be6c0999d7580a90c30069d88ba1308fafaa,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:9c263fddb8602100236d,91b18509e012ae7423e13295797247af550b2aabaa47fc123680470f3f2183be,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,0ba49054de08c4e46bd7f89d3c1c9fe40841e3b8c96179d4bd6145e45edffbc2,bonafide,voxforge_ru_mdc_2026_05:submission:40ab15715a9016906e603c6dc1e28204297e5c54c4cfa90c94eca9b53ffb25da:prompt:ru_0094,af31cf846e257dfefbd6a0d8d5e2df73388efa3b2badaf9c25983ab4c1fc39ff,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,0ba49054de08c4e46bd7f89d3c1c9fe40841e3b8c96179d4bd6145e45edffbc2,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:e806519d214d8823ee92,cbab9eafc50df716b8e8c7ba2e1db9c878dcab253d152e6684196b43e5051bc0,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,0c15ca56883ab04e02dcf6bd1904342abbf6bb60545248d39bb4d5ad93e8f668,bonafide,voxforge_ru_mdc_2026_05:submission:553154fd2eff5761d12244ba3c7f1b49259a7805b7558a83598ba7eb9b35857f:prompt:ru_0063,215634ff678a48eeed61a2f0427990b0f31e8a4184ebcca8a2758e0ef6fa6b95,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,0c15ca56883ab04e02dcf6bd1904342abbf6bb60545248d39bb4d5ad93e8f668,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:887c22bad0e4682b052b,2aa95021b730ace1826eb8936cbaa2adac80cb09d4c8c7417cc4d09768971292,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,0e679c0c762905542b7fde0bdabaec6e88dbdc217b78fd6c624866da120db5cf,bonafide,voxforge_ru_mdc_2026_05:submission:242190e820951b9fb089c325a24d42a9b723c472fd15cc42025ba39d4b69463b:prompt:ru_0025,e656b2011c43eb3e827650c142e905d4c3ad9112cbce43615106355cc253fa22,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,0e679c0c762905542b7fde0bdabaec6e88dbdc217b78fd6c624866da120db5cf,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:4e7f689e86b6867e8554,55f13a8448e02c8192cd92ea0fb606b36ccdb45e233fcd64328fb2f3ef997734,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,106caab715c1f19d383221b3772066f21c25a10e497b9123e3d41fa40a5e4bc3,bonafide,voxforge_ru_mdc_2026_05:submission:e9fabde2441259c4867d2b8716400ca2a1f68fec046dd4269639f7964d981ab2:prompt:ru_0040,d6dfb3f513f530a500744b77ba32fa05e9add2cfee3acd357d61be14f38dc106,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,106caab715c1f19d383221b3772066f21c25a10e497b9123e3d41fa40a5e4bc3,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:1ff16a88d7ca837b4018,97adb0710ae874d70cc6a9055213e3ea47aa7f3264cca6752b66878f592225e6,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,17b42c6b88dbec6781dfd75a95515ed8b5cc79d84b87c3f8514500ea95485d20,bonafide,voxforge_ru_mdc_2026_05:submission:3311b81d44127cb620759f1293b97366ad16ce992dc79903a7fea031c02d0a31:prompt:ru_0071,97b27a52730aeaccda22df11f68297acc90107742edaa9019621a99f82f183eb,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,17b42c6b88dbec6781dfd75a95515ed8b5cc79d84b87c3f8514500ea95485d20,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:d3234788813d744de24e,cb8d9163523a61a77c6cfa62720d0e8c4ee8c8cf9556393746c26e290ffc7293,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,1d3321395e14f6cf4dd80204e2e80181721f9fb68689edbd4d5f9fcc8cfc3bba,bonafide,voxforge_ru_mdc_2026_05:submission:9f1db9123526429a3c4a830e89ea6530b4b4e4e5f32b0a6a65135bd8dd438290:prompt:ru_0010,62bfc3d6704d2d1cc4bb246b8ddabf47ac84aa471394b062187e3c15a806b0e8,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,1d3321395e14f6cf4dd80204e2e80181721f9fb68689edbd4d5f9fcc8cfc3bba,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:24b9ead716ba1791ea1f,148dfc15e2e7a6580a88d1b6b50b195f6f93cb6ea2d2ae9694b3cefe8966c53d,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,25a2d0b010f7bffaf8484d78ca231194697839667c1098a903bdc6cf3986c837,bonafide,voxforge_ru_mdc_2026_05:submission:0c6b419b44c4397c4b84854ee200854bccb233a32e1ebf41f5bc0e9970a57242:prompt:ru_0078,6593c964cbf6ecd8b3afeb813f969e69475995d9f0f48f0022da7323deed5aa7,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,25a2d0b010f7bffaf8484d78ca231194697839667c1098a903bdc6cf3986c837,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:eec008811fc732dac863,f634c34827c2b249fd259b5362a94bccbf11a192e2f58edce6cfc458bdc822b2,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,27b87e5ff53041cef952435b211bc61ecfd6a5c91e7fb542e4e1bda0196a4f68,bonafide,voxforge_ru_mdc_2026_05:submission:1a21722239db47549eeadb6545f150d38e3b2cbd42912fdc62a7724588246baf:prompt:ru_0084,f4d0a144651b578b8ff25318ae9f250c4cdf5ce1d92e16f476444d49bc3ca085,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,27b87e5ff53041cef952435b211bc61ecfd6a5c91e7fb542e4e1bda0196a4f68,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:faeff1b3814c5425bbeb,ca36cc5dc58de4d256bb923d9290366f30498cc1c3d4ac6d9d2d7f787a92481b,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,286614b3819c9eb4188c30460b1c8dc4762b6bda439f7244374251831082144a,bonafide,voxforge_ru_mdc_2026_05:submission:69ccec5714f158bd84f1f86551b5ade3c0bf7736193dc314fa38996b07e427f4:prompt:ru_0018,a7cc97d7a7020fa55844f9ad1ecedb947ffebb70e96ab07c844802a1dd876973,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,286614b3819c9eb4188c30460b1c8dc4762b6bda439f7244374251831082144a,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:05cd514b815e7d910732,ce49016697628b025e4ad2424dad6c0f96fc1704d0af3cd9a5e1e66a020726cb,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,29d3f0b98584fa601e2a45e4714fe370315148dd2842fb294e5c45f4f16eeff3,bonafide,voxforge_ru_mdc_2026_05:submission:5360f7374711b5025827008041e53b304e1e56cbc196c1089886a454e72293c9:prompt:ru_0004,a26ea7f5cf5b73d704c5fe9e89d717159c45880b48d3bc7081a5b2b2b075e368,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,29d3f0b98584fa601e2a45e4714fe370315148dd2842fb294e5c45f4f16eeff3,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:2e0f500ffdf3491c4f8d,1bc6dd01ccee7110f2648c2addff9df109f3a3c64bcbd2acb61127d1151877fd,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,2dcd7c286a4db8382029dabf15375c1380e6dd9f1ac106877827e456b419a5f2,bonafide,voxforge_ru_mdc_2026_05:submission:db5e33311cbf2ebec2cd4d243c36e11d4ae6c96e185aa28374d30535cbac301c:prompt:ru_0053,77ef720369b4d4ca72be7a7fc6aff21c49887d2936468d657443dc86a21af1e5,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,2dcd7c286a4db8382029dabf15375c1380e6dd9f1ac106877827e456b419a5f2,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:3ff851efa84f3ef706c3,c506170b09843f69720d74ffa13821c34f85a7362b504a1270177c896401dd9b,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,2fb07fa78b8cc40b49e23990400f9613ab10d99f8c864a9c2122d3f31dfdc6b1,bonafide,voxforge_ru_mdc_2026_05:submission:4ea0821c6b1dcdb6443aba858dc893a78277b2c9e0ee923536fd98c531431dd1:prompt:ru_0093,9e473300bfda43e9d13fa34ce207066852c54970b80f7998426c9c3a9f682ed9,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,2fb07fa78b8cc40b49e23990400f9613ab10d99f8c864a9c2122d3f31dfdc6b1,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:2e554e38e796def9bff9,0c0dd847e505ad350ba33ecbd2e18f840c66df2668d6c81297b2c1c824e8be34,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,3d597365c359fec931bb87e7c6dafec022cbe79a19c5305b1549c2eb88b8a3f6,bonafide,voxforge_ru_mdc_2026_05:submission:4f92779bb4cfd5eae995ab8291f159bf9de3ece76e2b17d60dd5cbf2593c1aa2:prompt:ru_0085,7a3135b8eb46a65bd6e997494d35e6d63dd77137f896a0ca573a2458bc234786,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,3d597365c359fec931bb87e7c6dafec022cbe79a19c5305b1549c2eb88b8a3f6,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:eb73f81cb49b58d771cc,0e62d3c29f71692cb01adee7c0e76572eec5cea41f1b47db872d0efecbc54d3a,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,51f49e40ff35268f3deaba5947d47f94be79a53f8572fe4b9239fba76960943c,bonafide,voxforge_ru_mdc_2026_05:submission:f9f9440d82ce52d74408420fc3aaa72cbd59988a4612a048c59c3b9e29177106:prompt:ru_0061,6bfa3147926662f77d75c313b515beea9a9ea5803be9bd0915f777b932cbff60,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,51f49e40ff35268f3deaba5947d47f94be79a53f8572fe4b9239fba76960943c,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:03badf9ad3763f1daf7d,60feb81187a60199502f5fbdf73ec04cf41e3a111421d4e0d2de5ad081f8b81c,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,5212eb0fb22dbd4d23781f2127e25b13fc13e80b121cbb2abe58ff0754f52066,bonafide,voxforge_ru_mdc_2026_05:submission:853f038d69b21acd34039a157ad2856b88bebfb91338f39b98bb7fb86b7f50f7:prompt:ru_0068,ac991769a7d3cf5350b177261fcd8ed535825e555dbede2b1fc81339d032ed8b,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,5212eb0fb22dbd4d23781f2127e25b13fc13e80b121cbb2abe58ff0754f52066,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:001bf24ad6e91aa21b2d,5f5094757dabdf8ecd8f79b6e4264f7f173e7ff9bb5e3d8ec872c4cbf9db88fd,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,5813e5d263dc78bd7f6ea27b22877e0aa4551fd50ff4384358b10efdb1e8fbe1,bonafide,voxforge_ru_mdc_2026_05:submission:b361a531e8eac95decb933ab6c58fac4d6c19e461b513f966ee20659198a9e92:prompt:ru_0002,001af62098ca5a17c0b0b2284d41ad02bb4c7f5d51711800848e19fb9de641f9,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,5813e5d263dc78bd7f6ea27b22877e0aa4551fd50ff4384358b10efdb1e8fbe1,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fcd89cc4ac2a233ac07b,964ecca3db2fade3030fe6e2ed9a17feacaaf4c42315f4be9183ddbf67a71ca5,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,59f1df8f58f0a704302786b5c02c46a442dedc63d03cec4a28e05cae2416c59a,bonafide,voxforge_ru_mdc_2026_05:submission:ea9623673a99952d8feb6db640855e2aed5323e4b175cfddaa7f91a419dac2b5:prompt:ru_0066,8c442b373e03242310fcf5337a60189cd81c1fe5664073b3146270ef87e2a800,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,59f1df8f58f0a704302786b5c02c46a442dedc63d03cec4a28e05cae2416c59a,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:ad8fcbd02440119148cc,929094ea75dd49700f97c6ed70242fa077add6646d85b004bf3efb723e3de239,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,66dd409823dc9dcfb242cb52369ec1e38d5960d0d427ef204c5ed11cf9bddabf,bonafide,voxforge_ru_mdc_2026_05:submission:7e2461f1144548d8c6f1b91e71edac996e6631a865ccd9ac1e45695a106114d2:prompt:ru_0013,3d13c15e90e9f5cf2e1b9233d2e3cd33986244b655f460a0556b00c4dd407b61,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59e6a83a9866412c12d3daf0d235d990e43548ef07c32eb2dd25baf5d5e3c3dc,66dd409823dc9dcfb242cb52369ec1e38d5960d0d427ef204c5ed11cf9bddabf,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:d08972d67819472d08b5,e554a7224a22e8400e9a644f2ac06b2c97080ce0cb444b3af0fbabfd1b0a8fad,reviewer_b,inconclusive,unknown,unknown,unknown,unknown,
