protocol_id,text_hash,label,sample_id,relative_path,audio_sha256,input_transcript
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,0e679c0c762905542b7fde0bdabaec6e88dbdc217b78fd6c624866da120db5cf,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:4e7f689e86b6867e8554,processed/5d/5d067e9d2fdad012688ab03ffffba829e033e1c5f6d4eeddba31ea76b284bad3.wav,55f13a8448e02c8192cd92ea0fb606b36ccdb45e233fcd64328fb2f3ef997734,Между зубами у них была трава они паслись там где теперь льды
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,106caab715c1f19d383221b3772066f21c25a10e497b9123e3d41fa40a5e4bc3,bonafide,voxforge_ru_mdc_2026_05:submission:e9fabde2441259c4867d2b8716400ca2a1f68fec046dd4269639f7964d981ab2:prompt:ru_0040,processed/56/568d735c5f9821ce740d7293a34a702c57c64ba1c62753ef16b3f20652220637.wav,d6dfb3f513f530a500744b77ba32fa05e9add2cfee3acd357d61be14f38dc106,Лицо его в эту минуту казалось утомлённым лоб сморщился
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,106caab715c1f19d383221b3772066f21c25a10e497b9123e3d41fa40a5e4bc3,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:1ff16a88d7ca837b4018,processed/c1/c1d81391d4ab116a0251d36b5779e7158ea54657fb6b545c128fa4e4bb0c4ae7.wav,97adb0710ae874d70cc6a9055213e3ea47aa7f3264cca6752b66878f592225e6,Лицо его в эту минуту казалось утомлённым лоб сморщился
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,17b42c6b88dbec6781dfd75a95515ed8b5cc79d84b87c3f8514500ea95485d20,bonafide,voxforge_ru_mdc_2026_05:submission:3311b81d44127cb620759f1293b97366ad16ce992dc79903a7fea031c02d0a31:prompt:ru_0071,processed/09/09bb85ead2cc16a4f35ce944f48c13503d7ea0c415cacf686da5a2ecd314281b.wav,97b27a52730aeaccda22df11f68297acc90107742edaa9019621a99f82f183eb,Лось чувствовал сердце бьётся чаще чаще уже не бьётся трепещет мучительно
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,17b42c6b88dbec6781dfd75a95515ed8b5cc79d84b87c3f8514500ea95485d20,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:d3234788813d744de24e,processed/f2/f2396789eb0e2896eda1dbc2c108a966b40136d26cf56d8b71c29d2e8fa7ef30.wav,cb8d9163523a61a77c6cfa62720d0e8c4ee8c8cf9556393746c26e290ffc7293,Лось чувствовал сердце бьётся чаще чаще уже не бьётся трепещет мучительно
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,1d3321395e14f6cf4dd80204e2e80181721f9fb68689edbd4d5f9fcc8cfc3bba,bonafide,voxforge_ru_mdc_2026_05:submission:9f1db9123526429a3c4a830e89ea6530b4b4e4e5f32b0a6a65135bd8dd438290:prompt:ru_0010,processed/42/425d68a4f8cb1ff92a0b10722cd2f3a7ce51421c1fc85f2fdfffab50228f178f.wav,62bfc3d6704d2d1cc4bb246b8ddabf47ac84aa471394b062187e3c15a806b0e8,В руке он держал конец верёвочки к другому концу верёвочки была привязана заногу старая взлохмаченная ворона
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,1d3321395e14f6cf4dd80204e2e80181721f9fb68689edbd4d5f9fcc8cfc3bba,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:24b9ead716ba1791ea1f,processed/65/65c16246f472bdb10882ec70643b3c05be1d77a86ab5aa4fe97fdf70051a4c8a.wav,148dfc15e2e7a6580a88d1b6b50b195f6f93cb6ea2d2ae9694b3cefe8966c53d,В руке он держал конец верёвочки к другому концу верёвочки была привязана заногу старая взлохмаченная ворона
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,25a2d0b010f7bffaf8484d78ca231194697839667c1098a903bdc6cf3986c837,bonafide,voxforge_ru_mdc_2026_05:submission:0c6b419b44c4397c4b84854ee200854bccb233a32e1ebf41f5bc0e9970a57242:prompt:ru_0078,processed/4a/4ac0d9ec7ba16f0d71f03008bfb56ebc1fac58f9c6a65aa4fe4f0399bf89005f.wav,6593c964cbf6ecd8b3afeb813f969e69475995d9f0f48f0022da7323deed5aa7,Лось кинулся к реостатам Попали Алексей Иванович притягиваемся падаем
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,25a2d0b010f7bffaf8484d78ca231194697839667c1098a903bdc6cf3986c837,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:eec008811fc732dac863,processed/08/0806054fe3ea4543551526c8e05342b006b07c4fe10f211bb6cffcfd35dba315.wav,f634c34827c2b249fd259b5362a94bccbf11a192e2f58edce6cfc458bdc822b2,Лось кинулся к реостатам Попали Алексей Иванович притягиваемся падаем
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,27b87e5ff53041cef952435b211bc61ecfd6a5c91e7fb542e4e1bda0196a4f68,bonafide,voxforge_ru_mdc_2026_05:submission:1a21722239db47549eeadb6545f150d38e3b2cbd42912fdc62a7724588246baf:prompt:ru_0084,processed/0d/0d324f6f6d452ebfd7c5d1e28c0c1c209eb1edc0e85e8de770fd0c50d7e1674e.wav,f4d0a144651b578b8ff25318ae9f250c4cdf5ce1d92e16f476444d49bc3ca085,Идти было необычайно легко хотя ноги и вязли по щиколотку в рассыпающей почве
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,27b87e5ff53041cef952435b211bc61ecfd6a5c91e7fb542e4e1bda0196a4f68,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:faeff1b3814c5425bbeb,processed/59/59a3b1a91537de0864c66bdc917abfca76c68fcc663ee449a64e5c9950f3d6f2.wav,ca36cc5dc58de4d256bb923d9290366f30498cc1c3d4ac6d9d2d7f787a92481b,Идти было необычайно легко хотя ноги и вязли по щиколотку в рассыпающей почве
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,286614b3819c9eb4188c30460b1c8dc4762b6bda439f7244374251831082144a,bonafide,voxforge_ru_mdc_2026_05:submission:69ccec5714f158bd84f1f86551b5ade3c0bf7736193dc314fa38996b07e427f4:prompt:ru_0018,processed/76/76973e7d2eb4bd9f66f69887503d4d09237dd0f5d177c62e283778579023cc26.wav,a7cc97d7a7020fa55844f9ad1ecedb947ffebb70e96ab07c844802a1dd876973,Учился на медные деньги с двенадцати лет сам их зарабатываю
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,286614b3819c9eb4188c30460b1c8dc4762b6bda439f7244374251831082144a,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:05cd514b815e7d910732,processed/ee/ee61586f524403b08a8d14009320f62eb99cfc45c61fafa2077c18092bf0460d.wav,ce49016697628b025e4ad2424dad6c0f96fc1704d0af3cd9a5e1e66a020726cb,Учился на медные деньги с двенадцати лет сам их зарабатываю
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,29d3f0b98584fa601e2a45e4714fe370315148dd2842fb294e5c45f4f16eeff3,bonafide,voxforge_ru_mdc_2026_05:submission:5360f7374711b5025827008041e53b304e1e56cbc196c1089886a454e72293c9:prompt:ru_0004,processed/d9/d97e8a78ec09c1375aeafb84a70347062cd32a132e03600377a12c640c4df903.wav,a26ea7f5cf5b73d704c5fe9e89d717159c45880b48d3bc7081a5b2b2b075e368,Окна многоэтажных домов иные разбитые иные заколоченные досками казались нежилыми ни одна голова не выглядывала на улицу
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,29d3f0b98584fa601e2a45e4714fe370315148dd2842fb294e5c45f4f16eeff3,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:2e0f500ffdf3491c4f8d,processed/3e/3efdcaceec806853c1b6e7dd4591865afb2affd793203a8dfdb81a0b304b16c4.wav,1bc6dd01ccee7110f2648c2addff9df109f3a3c64bcbd2acb61127d1151877fd,Окна многоэтажных домов иные разбитые иные заколоченные досками казались нежилыми ни одна голова не выглядывала на улицу
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,2dcd7c286a4db8382029dabf15375c1380e6dd9f1ac106877827e456b419a5f2,bonafide,voxforge_ru_mdc_2026_05:submission:db5e33311cbf2ebec2cd4d243c36e11d4ae6c96e185aa28374d30535cbac301c:prompt:ru_0053,processed/91/91ed16e602c910dc4bd046e9b9e848c816d6c6782e92144b00929840887f1fbb.wav,77ef720369b4d4ca72be7a7fc6aff21c49887d2936468d657443dc86a21af1e5,Лось показал Гусеву механизм движения и важнейшие приборы Гусев оказался ловким и сметливым человеком
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,2dcd7c286a4db8382029dabf15375c1380e6dd9f1ac106877827e456b419a5f2,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:3ff851efa84f3ef706c3,processed/fa/fa8d7948e00ca66e8376364dc505d3c1a6d24ad32778dbdc8a4c38915f67fc8a.wav,c506170b09843f69720d74ffa13821c34f85a7362b504a1270177c896401dd9b,Лось показал Гусеву механизм движения и важнейшие приборы Гусев оказался ловким и сметливым человеком
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,2fb07fa78b8cc40b49e23990400f9613ab10d99f8c864a9c2122d3f31dfdc6b1,bonafide,voxforge_ru_mdc_2026_05:submission:4ea0821c6b1dcdb6443aba858dc893a78277b2c9e0ee923536fd98c531431dd1:prompt:ru_0093,processed/e1/e1a153de37e911642d26f77f05a6279197087af87e13b3277d5167835dfd9738.wav,9e473300bfda43e9d13fa34ce207066852c54970b80f7998426c9c3a9f682ed9,Гусев нагнулся и пхнул ногой из-под праха покатился проломанный человеческий череп в зубах его блеснуло золото
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,2fb07fa78b8cc40b49e23990400f9613ab10d99f8c864a9c2122d3f31dfdc6b1,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:2e554e38e796def9bff9,processed/f8/f85ab7f7790d6c7d7b1a5516908a47a36698a118b935cecd3de1a45c9eba1eb3.wav,0c0dd847e505ad350ba33ecbd2e18f840c66df2668d6c81297b2c1c824e8be34,Гусев нагнулся и пхнул ногой из-под праха покатился проломанный человеческий череп в зубах его блеснуло золото
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,3d597365c359fec931bb87e7c6dafec022cbe79a19c5305b1549c2eb88b8a3f6,bonafide,voxforge_ru_mdc_2026_05:submission:4f92779bb4cfd5eae995ab8291f159bf9de3ece76e2b17d60dd5cbf2593c1aa2:prompt:ru_0085,processed/08/08d71d5662fb33af1ba30692102ca0cae7ffee04d65da0132f85df827cdb8648.wav,7a3135b8eb46a65bd6e997494d35e6d63dd77137f896a0ca573a2458bc234786,Из-под ног выбегали животные похожие на каменных ящериц ярко оранжевые с зубчатым хребтом
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,3d597365c359fec931bb87e7c6dafec022cbe79a19c5305b1549c2eb88b8a3f6,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:eb73f81cb49b58d771cc,processed/64/64e9d182ab0963ffa436ee4088c05b02be5bdd7fa7358adb3205b21555555f2d.wav,0e62d3c29f71692cb01adee7c0e76572eec5cea41f1b47db872d0efecbc54d3a,Из-под ног выбегали животные похожие на каменных ящериц ярко оранжевые с зубчатым хребтом
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,51f49e40ff35268f3deaba5947d47f94be79a53f8572fe4b9239fba76960943c,bonafide,voxforge_ru_mdc_2026_05:submission:f9f9440d82ce52d74408420fc3aaa72cbd59988a4612a048c59c3b9e29177106:prompt:ru_0061,processed/dd/ddca9220da2e5a826908afd448a3f49a1847869800bb100ef50e12dee51e792b.wav,6bfa3147926662f77d75c313b515beea9a9ea5803be9bd0915f777b932cbff60,Гусев и Маша жили в одной комнате в когда-то роскошном огромном теперь заброшенном доме
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,51f49e40ff35268f3deaba5947d47f94be79a53f8572fe4b9239fba76960943c,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:03badf9ad3763f1daf7d,processed/ed/ed7ca69a022e74aab2d48574266a7de268f6fce78508226a76ea75edc69ea012.wav,60feb81187a60199502f5fbdf73ec04cf41e3a111421d4e0d2de5ad081f8b81c,Гусев и Маша жили в одной комнате в когда-то роскошном огромном теперь заброшенном доме
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,5212eb0fb22dbd4d23781f2127e25b13fc13e80b121cbb2abe58ff0754f52066,bonafide,voxforge_ru_mdc_2026_05:submission:853f038d69b21acd34039a157ad2856b88bebfb91338f39b98bb7fb86b7f50f7:prompt:ru_0068,processed/13/13dcf1cbe5bc423b8334c608de9930405d1423653a30e4e03ef0481e58b63350.wav,ac991769a7d3cf5350b177261fcd8ed535825e555dbede2b1fc81339d032ed8b,Недолго ждать когда пошатнётся даже разум единственные цепи на этом чудовище
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,5212eb0fb22dbd4d23781f2127e25b13fc13e80b121cbb2abe58ff0754f52066,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:001bf24ad6e91aa21b2d,processed/9a/9a1ef9c2cd2b65dd8c5152705c8d9bc3ec03de9327906d95b948b5ff8f8c9d0d.wav,5f5094757dabdf8ecd8f79b6e4264f7f173e7ff9bb5e3d8ec872c4cbf9db88fd,Недолго ждать когда пошатнётся даже разум единственные цепи на этом чудовище
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,5813e5d263dc78bd7f6ea27b22877e0aa4551fd50ff4384358b10efdb1e8fbe1,bonafide,voxforge_ru_mdc_2026_05:submission:b361a531e8eac95decb933ab6c58fac4d6c19e461b513f966ee20659198a9e92:prompt:ru_0002,processed/83/8359abc76e3f97235a772d8d7e52aa77f754f08a04bcc35cf66501a82977088c.wav,001af62098ca5a17c0b0b2284d41ad02bb4c7f5d51711800848e19fb9de641f9,Она завела прядь волнистых волос за ухо подняла с тротуара корзинку с зеленью и пошла через улицу
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,5813e5d263dc78bd7f6ea27b22877e0aa4551fd50ff4384358b10efdb1e8fbe1,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:fcd89cc4ac2a233ac07b,processed/5c/5c266969910b6f42aa6c3996c3516ee00d5fc30daf677db685a21dc1957412b9.wav,964ecca3db2fade3030fe6e2ed9a17feacaaf4c42315f4be9183ddbf67a71ca5,Она завела прядь волнистых волос за ухо подняла с тротуара корзинку с зеленью и пошла через улицу
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59f1df8f58f0a704302786b5c02c46a442dedc63d03cec4a28e05cae2416c59a,bonafide,voxforge_ru_mdc_2026_05:submission:ea9623673a99952d8feb6db640855e2aed5323e4b175cfddaa7f91a419dac2b5:prompt:ru_0066,processed/79/795489d9f505032623c5f4bc06c30dc229f812c8f56f3917aafc4b33b083ffe4.wav,8c442b373e03242310fcf5337a60189cd81c1fe5664073b3146270ef87e2a800,До сумерек переливался говор шли разные разговоры в толпе ожидающей необыкновенного события
voxforge-ru-mdc-qwen3-tts-customvoice-aiden-pre-qa-acoustic-gate-v1,59f1df8f58f0a704302786b5c02c46a442dedc63d03cec4a28e05cae2416c59a,spoof,voxforge_ru_mdc_qwen3_tts_customvoice_aiden_v1:ad8fcbd02440119148cc,processed/2f/2fcc135cc40b6318dd69df3b57d5367801381138ba6723196b02e525833e5084.wav,929094ea75dd49700f97c6ed70242fa077add6646d85b004bf3efb723e3de239,До сумерек переливался говор шли разные разговоры в толпе ожидающей необыкновенного события
