sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f58e0283b9a8,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f58e0283b9a8.flac,9ed626456e60e4423a1b10f6a8f531a9a8a18b00a4c33d5922d5b9cda87223b1,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58e0283b9a8,0457ba4c7000d0a015a860bdf793c7120d977623ecddf2914a623760912b7166,9.216,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e682887d8,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f61e682887d8.flac,94ef5dd8bd2eac062ea8ab0055692bb1ce27a42880f482e27f254a007f4e36f8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e682887d8,c1c9ea77a54c819932f5fd07e310609399a475f44a4313a3f35f7a228f6b4482,10.3253125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61992f12fc9,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f61992f12fc9.flac,c8f4aab5983b1cf0866a5ecacc394b862332576140fcf32b05c0e2b329ec0094,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61992f12fc9,67bd57c380085277f4bb6c72f7d36fe959533b3415b82605662c7822e83c5388,11.3566875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa23084bf8a8,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5fa23084bf8a8.flac,2b62814596bc9f8a2600b90f816194fc4e30168d12c505f07811e9d8d4393452,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa23084bf8a8,f4fc80d3567b7615685eb4e516b1ca6b374408ab0fe295d8cdee0fccf2fdc237,3.49,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f59ef00b27d5,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f59ef00b27d5.flac,8f7814979ad41ce6d72a136706cd9a92ee48e039002ccaaa8fd0e4a51afc9fc8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f59ef00b27d5,01bdc7753167a539c1e3f46d35b91ebe441cc838fc8f64fa51fb01a12f8ff7a7,8.5333125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6309be4188c,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f6309be4188c.flac,bb9ff89be1821f80ef48eea7a5ffbde3a6b9c5d7e7b3a5adc4bd8b35d05288ed,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6309be4188c,7e035ad41a8816e3cac9c74b35f996cb0391c1cc73f926ac2d81438e489075a1,9.1406875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60be68e726a,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f60be68e726a.flac,bcef70f7540fd087202c92d868ec92efb746a2dbcedcf0d5caaf59d02065a739,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60be68e726a,0d3c57c02c7b18c754a85e75c7ee18ef2aeb3b85bba115ac3b0e5d3bbd786169,4.864,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6304007d484,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f6304007d484.flac,471445bf16b92ab824961b4b1e31267bcd5e20decc5d21213b78469b5042c091,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6304007d484,90a99cc3f7df8b5d5fb05f2acad14a1321cac43ad25b3a6a520141f5ea73dbda,2.2053125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5af80f664a3,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f5af80f664a3.flac,1f708ada309166462dbcbf8a0bb942711812691c47faa147b15fe188f620afa6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5af80f664a3,d4db66fff2dd94ccc3e5a36d9e409f460fed894db29bc37212f1534759b054d0,9.216,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a55c5f1faf,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f5a55c5f1faf.flac,7d904bc16853262dc8fb9da20af2ab4fb90c90af83a96c5dbeb290da5c80c616,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a55c5f1faf,875f7e6f5c1b46d5950bf1ee1e9393573a9c9acbfaf300e0280ec9741f3347f7,3.6693125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58c8335dedb,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f58c8335dedb.flac,a98e97ed057a4a94c524f6a5820bc674e90f90fde5c719dd126074609b8633e9,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58c8335dedb,47a486ae5a2f7d8653e39536b361c7721329f2b110062fa2fa410ea3c413fc02,7.2533125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58c8e126d87,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f58c8e126d87.flac,8ccc4aa08ce38f7108482f713161a5839995bda36ba63b4e76a14ddf60dc0a44,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58c8e126d87,374681bd2ffd50d19e6bc9f337d24406c0b0073cb0d00d624030fac0740d49e1,4.4373125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e29dc903c,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f61e29dc903c.flac,479d21ac3031d6efca638d6e0edb7892e85f7ada4fd143b6127167f6d8ccd18d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e29dc903c,e2a2c9dac392048e9c77f39fb1836a4b0724aedb08c48c6caa1170a5a52d189c,6.0586875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa260181a803,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5fa260181a803.flac,9a230e68ab790ef1094c5e767e7bce90116f24777d6d99358d38186f760ea7e4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa260181a803,aa137b6af1b3de8870a868979e928caa6afc16f1429f7e95080f267da1dd481e,3.47,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5facdfc739d,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f5facdfc739d.flac,c2ae5861d5b761b52f0f8a4b9e23e49205c4cdb7b8850306d97754fb3b5cb739,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5facdfc739d,bd3b288909f59fdd7aeeab84c6c2f154075cda7d512a3d7183fcb3cb1c7d6ad8,3.68,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60b0665c9cc,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f60b0665c9cc.flac,aad20aabb017b3ca74b725d8ff872b543481e37d1402c2106899e9d22cce5b3d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60b0665c9cc,0023cde339fbc1b999dcf69d3503e9abfbd5ef16ac52ebafd489117852d0674b,8.7893125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5687bcaddb8,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f5687bcaddb8.flac,1f796c11b5fd007970c3cccf7e452f7dca03404e60a2fcd4d8754fa833a584b7,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5687bcaddb8,0cea659944093f89adc62f19b299e4145c76dfb06b62d0fb2f5f93ac7f11f20b,3.84,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e30f793bd,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f61e30f793bd.flac,9af4da3cfb3b1c6841a310a0db22b8ef5488f38647c671dc1cbb2aa2a817971a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e30f793bd,af589e5cc2eeef3f2b8f72bfb00cc7ceb4ad12c8da984f8f0d0a982e8debd645,8.3626875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f618a30e39c4,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f618a30e39c4.flac,74446416d9b19b5e04752b976808b8dde776469f9aacda2eacb87452d77ab823,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f618a30e39c4,8e348ba2e3113c88dfac9bb6505493523cd74c512c2fca2a4918ac41e198f81c,7.15,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60665a0ca27,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f60665a0ca27.flac,c1673755918a23de6c4d6e15da7518333d67000f6e6bd685e58d98b1fdb3373a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60665a0ca27,f1b2fcc7385c62db5e24b1b8782a8d3d229cd80a1b75818360ec99dc23b07874,5.376,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a3a7a16ebc,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f5a3a7a16ebc.flac,58d8f1aa640d3b2ec796ba8260c0105fac3dc60a4e40199eec267e20f314bff4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a3a7a16ebc,878db99762e5aa3908fc6a25b7b165f1f6d9efeb17d460d25d2d2f18632d1290,11.6053125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6054d6bc9f7,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f6054d6bc9f7.flac,22255ccc8b143f4916de3483c01d63cd54bb1a824256a87b667b1bbee3fadc72,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6054d6bc9f7,b2cddd9df09748c83f3d44b4562585e90321a1e4f4d2990171b3c4ab801f02b0,6.3146875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e75fc7d02,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f60e75fc7d02.flac,395fa8fb557355451f29b535ef4e92c596965acac392af966f5bdf74d046c5a6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e75fc7d02,01a59a7e21275d013a4fbfbfbcf6d1a8839011222a1de504df09dcf96ea78ba8,6.4,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61886d15ce6,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f61886d15ce6.flac,639069f5bf5ed2a18f0c4c8113ea3b0724b17154fcb01432aba6f03ae134f54d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61886d15ce6,544af6a7f45374aa7f7a937956ca96f2fa218491e2b54badf4b26cbf29155993,9.44,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa3bbe02050e,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5fa3bbe02050e.flac,fb6b59fe2c314c6eec710f54eb9db95c0d87cefebe37063204582485e9d08c64,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa3bbe02050e,163470f803ed871ce7b2d46044ac6d7c3a8ac3d35df2661f5d7274d996fd966c,2.64,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58fd0a6861e,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f58fd0a6861e.flac,2cc17e9649123b949dd8580903db99a65735491970e008038bbcf6123fa96aea,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58fd0a6861e,f5e7e4469dff3276de8c6a5625ee2737b4d84c66dfe3ca55336cf63f555aaedd,10.496,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60bd42964e9,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f60bd42964e9.flac,8836e310969de61cb243985edb8c4071bdee1d0ba311345ff595fc535a87124a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60bd42964e9,b2eccd98f0d8a515eb4587bba27e43c5fd6495654be5f29c2b3753f9e93bc2da,23.7226875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5880a99f91b,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5f5880a99f91b.flac,5198206bfe2306c7351188454f783fb9316bd73460dec710da61b25ef3a4fb1f,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5880a99f91b,cf2768d7ef5dedb93a7b00f705ed37c26d60c14d398cf02e0e58a9e29e647ee9,6.9973125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa23a9b2d6ce,raw/ksc_slr102/slices/derived-v2-base-450/Audios_flac/5fa23a9b2d6ce.flac,8f9c2cee309fffeceba3d9ca223e3946ad1bc9dff1651d18e5f452b75b2f5ac9,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa23a9b2d6ce,d62c657ceae0cc092c831359f391011174538db2a0e3ad9d64469ae9267f3216,13.79,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
