sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f5f5357dfbf4,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5f5357dfbf4.flac,245d5ff1ceeae20902ef47309f1dbb455869388de9975947f70cdd0546c8511b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f5357dfbf4,953e5a1f46645d50cfe950258f5336eebd3d857dd6d8f88cb61a3e7d930edffc,6.36,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60b2361eb75,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60b2361eb75.flac,dfaf65d4bcf2c77c7c5d78b5b0ec7a0664b40be03e10dc64f56437ece67d4c89,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60b2361eb75,57682fe437080bf62444c0e2cae925bc99359a2f28061212ec79b044d0d881c5,5.2053125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6188b9eefc2,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f6188b9eefc2.flac,acca323363052f193137b61bb7b30d7d8690025ce6d92558342128ba429aef33,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6188b9eefc2,67a53e0164b3414806be160327cd8fb8d486f1b79b9ceee16990b53f9097eb3e,15.71,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60984899b78,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60984899b78.flac,3126080de9a15a506f5a6cb845004d6132dbda5601957ba31fcdffb176e6bf00,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60984899b78,44cb90173c6dd474290a289007615722baad8a585c20c5019e1847fc0becd955,4.63,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6100a519523,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f6100a519523.flac,be703bc1a7f16254bb29b50e5ce2107d26b8a84f310edb0199b0064012edcd4e,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6100a519523,ccef2f23c9a5ff577d07a2e7088fad743cd82427c668f500bca80ed1fe86ee58,8.0213125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e79fae39e,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60e79fae39e.flac,05879e14723136358f407ffeca4f19e7f0e3d43314659089cafd35bb865a1631,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e79fae39e,9c6cab494a909315bc8da54dc68e7c48cdafe530fa8dc53e5f574004d25cff42,4.864,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a3aee14fce,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5a3aee14fce.flac,19bd87645be8549d1f3934eaf666fa188a7a29b75e50134749c102b1e5335571,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a3aee14fce,545623321f62192c46b0ec79892c01b22551a23acabcccf7f9f2dec9bae8f8ee,6.4,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a55bea58ee,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5a55bea58ee.flac,c15b1447936aa96571c4bfe59c48bf58de7068917ac67e1f4f644bf8a192d058,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a55bea58ee,ee44a0e073f4b557c3d4563a11a97857b7e88487e6832d5dfa4daefefe7a3e94,5.7173125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5792f5da51c,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5792f5da51c.flac,22ad67a001c5734c0682d53ecbedd1fee632f39779e03fcd293474ef147dc05d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5792f5da51c,c9a493c389d64586bf65672f39006158d02a6f793b7aa75d7c0d5c54b485f857,4.5226875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5ef87245e45,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5ef87245e45.flac,a26d016165c8cbd37e51e47911cf544797128f2d78acb5d83cdede899996f049,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5ef87245e45,f6e33e238e47c34c6f0557ecdb06012473f22c20b25c72d7d1bb40558ceb1c3a,5.95,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a556529745,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5a556529745.flac,94db59087cdcb271f16e1ebc9fd70c6501c3ad2c6453697de6a803948c008418,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a556529745,75c86676e3e6a96c9929c9a1dcade3727a939331012f510d55b2eabd3ffc5a0b,7.5946875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60c6944a9db,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60c6944a9db.flac,c9607bd7d97dfb3f5413da30b11864cd7a2d72468ec1dcdd0b4ff956fddb8590,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60c6944a9db,1ef03ee6455b5c1d3319411aab0d553c40ab7dd4852ec49a40c3192988da30a9,4.1813125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f609887760ff,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f609887760ff.flac,adf9af62aaeb7d95bbaff9575e8276dadf5e509e65281f61f7872c71c8c8c783,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609887760ff,6a54a91082286f75834f8507a4e52afd3aec26030f54257c6e20b1c5b11219f2,4.608,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa2607b666d9,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5fa2607b666d9.flac,bc19c321f96707e6a49bf4c823b6b4a2b71e998ca2df3b3fe539c2e3a77cfe51,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa2607b666d9,17fbfe7401ba0d1e15123c7e1caffcc4898fb0d7dc73fb0dbaef4ea4edfa88fb,9.9,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f618a122cb28,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f618a122cb28.flac,7fcfcacee6c67227fde91d55d1ecef05001a8fb61d77dfae3c68d8c34798b8b8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f618a122cb28,7bac25a29d8d1cbd140c51d46eb3d747c3a4ad7c541cce87c375327332c3991f,10.752,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58fe27f35ce,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f58fe27f35ce.flac,f8bebe33b555d6d400cc018d83859a055f5d13e561d823a4567c152908ab6078,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58fe27f35ce,613fe8b2afe904a8d585ec3f832bc3655d26703081630e8c6cafafaf8b7cb543,6.4853125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5efc6fbb75e,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5efc6fbb75e.flac,0b3ab5fcc288f49582f5164e283a69bcd715ed5e3a312df241a75afa5b6e4761,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5efc6fbb75e,bc4559186fe3763e31342f1d485af648b8516c4bec6ff7b766e51e6b06f5390b,7.03,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60aeb8b4dcc,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60aeb8b4dcc.flac,227f81d15913a77c09a582f4585097175332515060a5033a9dfc90d2a1a82bf1,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60aeb8b4dcc,af9c0f03beb8007557d77dc5b0ba4f4337848e752a6ec800d07d794cdece35df,7.3386875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e2c9eecfe,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60e2c9eecfe.flac,8e67105038b5761547e65b306cd4f213e86bd5db30e43da8c30de51447a6e8f8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e2c9eecfe,39c1c551b6543a317db02b6c45127ada0df4178dcfe90c9f457a95975e5826bd,14.2506875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f579d9bd94ab,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f579d9bd94ab.flac,787607f24ef7ba162d460e8f95c94a7953ec547967333841b28c85f169d2b957,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f579d9bd94ab,02ae093d1aad4e5bc512269e04e0d1d10619ba247b104b916c197ce4e21d33c7,4.096,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f579ccebb3c6,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f579ccebb3c6.flac,33699a8a734d05b55af99cdd7e63d6cfb4fef0ee43803c44947cedc38343742d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f579ccebb3c6,719151a6f727eb606c07247b6afd4abbc76800a915edf7db76d959983e46bed5,4.7786875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f609c088fd8e,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f609c088fd8e.flac,22f7fa1a49e0bec8b945670b623ff5f8c692782114fa9be9c306e8d897c6a82f,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609c088fd8e,e651ddd55be426fbcbecf7f6417e08b1094fc233256b8e9069cc1ea83fc6a21a,5.74,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60adb87719b,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60adb87719b.flac,126854062e52fd59b864537e198b6b00d14777f6464632c98f82e9378fc54249,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60adb87719b,ab7e399f2ca5e51dfc3c8bf0394a86c0b8dddcfeea9a61c9af19d8327e0d3963,4.1813125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60dfa588c34,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f60dfa588c34.flac,897430a3a5e285c5a6b3548ed5b1b386a20659245fa3546594ad529c78931cf0,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60dfa588c34,2b4fa0a180d70681ee0a0183bdb23718ad9f5275f3ee043158c239352081800e,5.4613125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f49e86e8d7e9,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f49e86e8d7e9.flac,af706bc10391bb6d7e725593df877c2e6e982b3d89290c03661acb1ceb1b5234,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f49e86e8d7e9,6ea6d5114d7e1e6d03961d8224a77182bae0903dd7d29f3389d3a97c2af815e8,4.55,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5faba589137,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5faba589137.flac,fcb206860265387217dda7d4c13f22cb8cd07bda8fb3dd0c40cb027012b832bd,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5faba589137,1320d4b1bee1ce403cdc011d4f359d96f8732c6996145fa5b39a1f4cf6701578,5.1673125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f21e13f9df,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5f21e13f9df.flac,15c2647e25fa4100858cc3d5851566afbcdccd1caa43ad4d6c6b5b114e8712db,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f21e13f9df,748dc9f380fbf0bcf013f12e82340d11417daa57e6b3296daabf3da5563ef46e,3.6013125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a3ad9e7788,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5a3ad9e7788.flac,bf839906bf656f198c7be1a15846e50237fa6e811f120289731b5078d15468af,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a3ad9e7788,0e2155b1737f9eaf36e80144b1abe558442cd814f93eb2ae998da49c657c900e,5.12,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a0e4da09b1,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5a0e4da09b1.flac,7ca662a31c66348e7644e64c4d6c1897d46a118b29ec0de3b23ae9075d8e8a34,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a0e4da09b1,ea8ad0f4186c9fbeb3f2338401e295fb82341ed0b67bbfad1b83edf2f437390f,8.7893125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5795cd296e7,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f5795cd296e7.flac,e1367fb81ba4306b57b847666c30d038608b0c48018e22fc7c03d8b88620f274,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5795cd296e7,6b828cc6d4b7ae4c4e4177bd3a516d1cdd0eca1765bc145e20681b4272b7d6e0,5.2906875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f605853df5ee,raw/ksc_slr102/slices/derived-v4-base-450/Audios_flac/5f605853df5ee.flac,9e3502b2647e9ab417d9adf5bc4bea71ce0ff7ad34dfb5fed83a14615450b8d3,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f605853df5ee,189ba7662cd978770da7e5cb41874983d75d032853fd14602ddd9bba63e77c5d,7.168,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
