sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
pyara_ru_v7:alg_2_570,processed/28/287b8e368db3958f37bcd3d0bcf91100bfeb08fb5257d3a8890a797a10eeaca2.wav,5a5a33692a1d8ffaedcfa05c7131a5d628b2eaa16664581982c9b4c978d07ace,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_570,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_570,pyara_ru_v7:text:5552e5fea2bc35799b25f935ee91c339d68b49dfef0e5ff38de91e75e6353897,5552e5fea2bc35799b25f935ee91c339d68b49dfef0e5ff38de91e75e6353897,5.976,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_1810,processed/2c/2c82a59af63ff380208bf6799bed5ed12ac7f56a13990605d4b3777edb75bbd0.wav,9d366ebc45f588811f0b1405bfd373050fb657cade20db41175eae0108cafd69,test,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_1810,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_1810,pyara_ru_v7:text:4f07e527c6990d0128d6e351d031b4e940477b7b0a22254745834f00a5a51d40,4f07e527c6990d0128d6e351d031b4e940477b7b0a22254745834f00a5a51d40,6.24,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_4248,processed/8e/8e33b9f64ce87b0231805b5d0289032537ca6a1a1fff741c99e9c69c4edb5249.wav,6cffb2b630a81ce31db35bc2d595b3c927398624dcd9a9e8a3c449fac211b3d8,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_4248,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_4248,pyara_ru_v7:text:b1cf2a7154a661803499187752b237828d9e1f3b4ae76c7e82fec82496b44e9b,b1cf2a7154a661803499187752b237828d9e1f3b4ae76c7e82fec82496b44e9b,7.344,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_4879,processed/ac/ac17b33ae690b69ffd672f13311f8431d069b66c073ac439eb94fec5a0f3a52b.wav,2a365d92abe937c9ebbe77fe2ca839badd48b992fbaa5c5475acbc4e47bd440f,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_4879,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_4879,pyara_ru_v7:text:d7c5c8ba7e7de2993400584118355c2b8c71a60ee91fa06fd3ae8982b3cdb370,d7c5c8ba7e7de2993400584118355c2b8c71a60ee91fa06fd3ae8982b3cdb370,7.656,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_2649,processed/78/7874ab556b6eacb7a52d0c9e80b7d264616a0b6459032e52b88f9c075cb86edc.wav,4c89b56b5ba1190637da522d62d9c332fe5f6dde191677c52a2fb3215a531801,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_2649,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_2649,pyara_ru_v7:text:36991ecc0cf4217862cfc62fb010347046408f0d353b15b97ca847323eeb114d,36991ecc0cf4217862cfc62fb010347046408f0d353b15b97ca847323eeb114d,9.072,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_8304,processed/ad/ad1c9cac8ebeab7d2f5379bf4f9696c86e1d6703771956102963ecbc2d5d1df4.wav,d90f3bdcddb63ae97ead70463076d0cd86494672a88798b441a64f1e0f2b76a5,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_8304,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_8304,pyara_ru_v7:text:978f5482755629f792cc55c720f7ff8cb51b8054974fe85cca1e9d296bb7742b,978f5482755629f792cc55c720f7ff8cb51b8054974fe85cca1e9d296bb7742b,7.632,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,24000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_5706,processed/1e/1e96cd150f7cf85248bdb3df3b53d92cb7bb61c2afe79e4aec4e04a5ab2a0590.wav,0e48f01f483f995fbf9fa8655936734fb6e6c07ede0f5c740a7ede57517a928b,dev,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_5706,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_5706,pyara_ru_v7:text:995532cdde6e5f532bf6a53d978bfa7dc75de57dfe48ac015cc434970c8446ba,995532cdde6e5f532bf6a53d978bfa7dc75de57dfe48ac015cc434970c8446ba,7.68,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_5096,processed/b3/b39b1a9864888f107e422d5219e3bbfb013846bc4a7a35460bfb7ce06d23491b.wav,da1d279576626f9c40652ba60faa446cb739d9825f79dd1185f581beb08a8ddf,test,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_5096,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_5096,pyara_ru_v7:text:206e13185a530b3687bd60b298699217ae3e2501eb248b72ca645a746eb3cf86,206e13185a530b3687bd60b298699217ae3e2501eb248b72ca645a746eb3cf86,8.568,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_9898,processed/28/2802544f3003aef2c185181b1c01106857a8ebd6ebe1db5e734acddf0880c59f.wav,4db2be6c4466465fd639151a9c0a3fe4d992d81610fea72f04192ed509410ff1,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_9898,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_9898,pyara_ru_v7:text:072c2512ef6d70e776cfd275286f51895909b19341b092cab6b0bea217202baa,072c2512ef6d70e776cfd275286f51895909b19341b092cab6b0bea217202baa,3.936,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,24000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_3087,processed/99/992ca74e9a7ae3c921590d7427968d14e157cf5c2a9cc0f5cdc3933c2db408b1.wav,9b3b81d3baabcc8fc010eac192835ef1bc4285efaa59117d58f88c37562e7598,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_3087,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_3087,pyara_ru_v7:text:8372f9744ef7968801de11fba3d560734b3cdae1b1ddec62bc7c9c39a36821fd,8372f9744ef7968801de11fba3d560734b3cdae1b1ddec62bc7c9c39a36821fd,7.344,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_4609,processed/49/49cb4875fccd14a9b073b328db78048bf464b4c743806e7b7588445e0c6d6444.wav,6fdbdfa414559e0f6886e7cec10bd490a79d01b422cfaed96ed8d187d2029166,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_4609,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_4609,pyara_ru_v7:text:167a34b255e65ca8b1fdbff51f8dcca9d51ef1f01e8701915998ee3f5be380ee,167a34b255e65ca8b1fdbff51f8dcca9d51ef1f01e8701915998ee3f5be380ee,8.976,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_4370,processed/87/870d7cd49fff07a72c73058b3ef36fe69b46cc4a843e6c99ca01dbec03dccbaa.wav,085fec1f85ec96f4c16d4b6279e23874406d360a1027f2072f5da3bea120e752,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_4370,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_4370,pyara_ru_v7:text:32690e696f6c15a032dbeda5dd36984bfc91ae80bd347f9d642b20ad80ead926,32690e696f6c15a032dbeda5dd36984bfc91ae80bd347f9d642b20ad80ead926,6.888,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_8633,processed/cb/cb3ed64f82dc4cf67c49d2f596944dfc60a9a407b442c7c644cd481d2b53295b.wav,8ffba13073fae211cfcfde7f14996ecbdf2507cb4e8e731e34ed063fa1c10f2f,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_8633,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_8633,pyara_ru_v7:text:0fc3e6d3014a10846f308f5cd008fc499a00c88367a9a106451d536beb404acf,0fc3e6d3014a10846f308f5cd008fc499a00c88367a9a106451d536beb404acf,4.344,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,24000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_3537,processed/3c/3cefca0fde8d640adeedd19b18da4f3009a618deacd05326fbb4f5128a602ec3.wav,0e0ee7c0745ae0d304a8aba11c3037b81677d11594354c44df1f03060ac820db,test,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_3537,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_3537,pyara_ru_v7:text:d17dbe48ea3afdecf7fbc45d0821ce48d4817a83652ebb985e75b4463fef9345,d17dbe48ea3afdecf7fbc45d0821ce48d4817a83652ebb985e75b4463fef9345,3.888,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_3530,processed/ef/efd7b7768bd55b2b094e30cfc5611feecd7b648cee5556f4163187c8692f9849.wav,e12f18ce60db1d761ea9e14587fffcd43f766cff49a1579e4494f115735bd2b7,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_3530,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_3530,pyara_ru_v7:text:2887fd85bc09334439e1b572b436b1571e07948f350535af4689254e64c04ec3,2887fd85bc09334439e1b572b436b1571e07948f350535af4689254e64c04ec3,4.104,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_2_9346,processed/77/771a16808d7845515e415f9d3ae3c7fea4f36d11fcd6be0b592fc37f7244f9e6.wav,1bdf34a4b6ae33dc0266bb175cd8b5d6c83e126d9ee4938fb65afe20146f6cbc,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_2_9346,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_2_9346,pyara_ru_v7:text:bfa9007022b91a1509b3e502735dc136f76452627379459d7dee2220d8699ee0,bfa9007022b91a1509b3e502735dc136f76452627379459d7dee2220d8699ee0,6.192,unspecified_synthesis,alg_2,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,24000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_10524,processed/79/7942f57d028d4bfdae675702b762a54ed2aedbf5e012ad555966032932b3efea.wav,0a7cad776f261fe5e7ec0b9608195acdcb356b529d1e65b79ce2b58058644811,dev,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_10524,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_10524,pyara_ru_v7:text:6f3ae265739ad6edae6e26d365d97add8f3093523dd081f037c29154e3d474ec,6f3ae265739ad6edae6e26d365d97add8f3093523dd081f037c29154e3d474ec,3.918375,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,22050,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_3887,processed/83/83fc0d2fd6dd1d0c5b6b5f5730af38e4c01e278749835bfb78039d0c572cb741.wav,276ab04ae10264d84a16719c64b9d40ebdd5e6928a55d485b3beb2fba4a59d0b,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_3887,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_3887,pyara_ru_v7:text:c2039cbcc3302e4319424f24d1ff3f7e9fe42333b68dc01eb590c83f2f756de6,c2039cbcc3302e4319424f24d1ff3f7e9fe42333b68dc01eb590c83f2f756de6,4.440875,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_9371,processed/44/44ba22764957f977e3155619d213a203e534358b19c652d5fbd907474898d31f.wav,6f27d786b03824d5e5b32a5862e7feb6cb3f6f74f87a924e6807d696de5525e0,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_9371,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_9371,pyara_ru_v7:text:ce5c7a7849ca0a0fdf7c8fbbb0b70f05ebc927a7710d6e582cc5d32739ce17a8,ce5c7a7849ca0a0fdf7c8fbbb0b70f05ebc927a7710d6e582cc5d32739ce17a8,6.3565,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,22050,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_8498,processed/60/60bae496b4e2974897f246de741d84b36673906725ea61e548c723a9defbdb43.wav,dbc5cae9a5d5a19e89a60d56b556c96074e771314c1ac8f6651a64e89f625d87,test,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_8498,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_8498,pyara_ru_v7:text:e48746103ee9ac86b29639c47023645b8f4630b35e73bbaeb408c9e5b4f161e5,e48746103ee9ac86b29639c47023645b8f4630b35e73bbaeb408c9e5b4f161e5,4.7020625,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,22050,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_2448,processed/65/65ffa5af44a33ebcbf44581f204a3abada169085af8cb028ae651457712c3bb8.wav,b5310a16e528838d03f3ea2a164355b23074613e0631028ac6a45f836e441718,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_2448,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_2448,pyara_ru_v7:text:b822dd4a64d268a7cda890ca85d29df0003a4260aae0fb478a132525b455bd28,b822dd4a64d268a7cda890ca85d29df0003a4260aae0fb478a132525b455bd28,3.16375,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_7047,processed/fc/fc3bdc27d1c5a86d5b0ef65f91295b985dc903c4d8183b1aa23c5f316a587155.wav,f21935e57e8bfe1ac874f193e137b62cfd10c29c277dd7bf4355c86e5a2d681a,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_7047,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_7047,pyara_ru_v7:text:05604f9f59b9a74ce81b14222e555792c03e1973526619910e86617038e38f52,05604f9f59b9a74ce81b14222e555792c03e1973526619910e86617038e38f52,7.082125,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_3670,processed/a3/a3b64c5ffc5057aadfbe24bee29e9ecb0e1ae4b2a876e2a595eedafaa0d3d1e3.wav,35f4a55f32d88c6e24188b7116cc9277a35fef86801c5ec487d66ecfd6f0dfa3,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_3670,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_3670,pyara_ru_v7:text:b558bc43e552ccc6794fd8b53b9dbb75f42c77a3b7479f64318f7f223b9dc695,b558bc43e552ccc6794fd8b53b9dbb75f42c77a3b7479f64318f7f223b9dc695,4.2376875,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_5429,processed/b0/b0cb2cb1711449274c33dde2c2b8b7b3333d999ff1f19f3f16614e6df071dbbb.wav,2341e9e8388126d377518d1448b8cd24c35732ff4373ae55de6d021b6d0c480e,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_5429,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_5429,pyara_ru_v7:text:ab1e27f02568c8b67c2c72853433ee69e3a83236f3f64b85843a3a6b702cdfd8,ab1e27f02568c8b67c2c72853433ee69e3a83236f3f64b85843a3a6b702cdfd8,5.050375,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_2966,processed/ff/ff68812ada217da59e89802c28dd7ddb4320fa8c23eb68529cd4c7bc68d20571.wav,34fd92d994d001756183d7602e2e9c9e2fba5609797f91fbf9ccfee2cdf1c4d9,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_2966,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_2966,pyara_ru_v7:text:4c87467340a629a9622a85aa0383dff31e04b3742d9bbad3eb78df51e3c9e635,4c87467340a629a9622a85aa0383dff31e04b3742d9bbad3eb78df51e3c9e635,6.4145625,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_1665,processed/db/db50470d62620d6a4cb6e6de8f4168a85e54fd087ac979615e9cbb4eee8399f4.wav,881d1959e3f8873ba8d7dfc584ba9f61282ade3e38a01a6dff10b1bfea4e179d,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_1665,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_1665,pyara_ru_v7:text:6823156515b8afbafd2eefd2db4641d1d7a3c4dc0dc5935216368ca7e27fb9e7,6823156515b8afbafd2eefd2db4641d1d7a3c4dc0dc5935216368ca7e27fb9e7,6.6176875,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_1711,processed/a2/a2f0cfcb8b62ea7dec8e7381b5f234d33068fa2ed5cef57d5bdb007bbe386a8f.wav,ef535b88e4c4236e3f3d61ff95f9d526b4c81177197152ab374c8252be67958c,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_1711,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_1711,pyara_ru_v7:text:9eb6bae58bcd823c2b6a4dc50d12f2348e862f8025c3a4666988f5ff532ac5bf,9eb6bae58bcd823c2b6a4dc50d12f2348e862f8025c3a4666988f5ff532ac5bf,7.3143125,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_6510,processed/6a/6a449bd613a03307d0180a3024e2d6d8184ef5441873b6a52d200daca3baa238.wav,f098257e4eda6d12c8c037cb7889a8b0b21003d4400690b27b3b459d680f766a,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_6510,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_6510,pyara_ru_v7:text:62a122f56a2ae2234bc68ea383f04be4840e4c4e4bbadbd3d9234fb3cb85ef63,62a122f56a2ae2234bc68ea383f04be4840e4c4e4bbadbd3d9234fb3cb85ef63,7.8948125,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_11151,processed/1f/1ffac6c6504086708bfd082372287932dbf410b715a53cbd0d74ef6b49b91569.wav,b0d21d4702eadbe17e8c3bafa0886011f05f77fe74ced4a87cfa12cf9bec8a67,dev,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_11151,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_11151,pyara_ru_v7:text:87c0ca76c5220244a9513badbdafa609fcc48879478c2761291bddf3c308f4e9,87c0ca76c5220244a9513badbdafa609fcc48879478c2761291bddf3c308f4e9,3.77325,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,22050,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_5808,processed/05/0583fb4f1165362d7c66e7341fb6416d392ab28d543e8c4c2bcd0b2fff71697a.wav,e2b57cd9748300559af9b69df77ff949b621c199e58a08b642c973d4a3d4cece,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_5808,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_5808,pyara_ru_v7:text:30ab4b97265d8cf7fd9789949430d7466f62762e20b1511a7a0fd0a14f9c5e49,30ab4b97265d8cf7fd9789949430d7466f62762e20b1511a7a0fd0a14f9c5e49,6.67575,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_5766,processed/f4/f4c08bdbd75938c120a8314ceb57ec0e4e75591202f7e17f5088413524c3d406.wav,2c8d7484b75a726e876fc6e4ea42747595ee2489636a6a5010d7f4e57e22484e,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_5766,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_5766,pyara_ru_v7:text:7b25c2e04bceaed76c40555c90b4e5c4c03e24f89fd171917422e47d40d8dee3,7b25c2e04bceaed76c40555c90b4e5c4c03e24f89fd171917422e47d40d8dee3,3.1056875,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,16000,wav,,,2026-08-09T16:54:22.274364Z
pyara_ru_v7:alg_3_10617,processed/8d/8d6a10073761cb0e21ba5f6e9ded2d6758c9d55b08f905881cb7a59a0d6b253c.wav,bdc0ee96d9563c75290accac681d397ee3deedf1b9349826b826a506777ecbbd,train,spoof,ru,unknown,pyara_ru_v7:source-record:alg_3_10617,pyara_ru_v7,CC-BY-NC-SA-4.0,"PyAra v7 CC-BY-NC-SA-4.0; owner-authorized personal research; text-leakage-safe only, no verified speaker identifiers",pyara_ru_v7:source-record:alg_3_10617,pyara_ru_v7:text:f672d10fecb633c7133b4138dc55e58b1ac2a593dad002d9e69e78340bc00c89,f672d10fecb633c7133b4138dc55e58b1ac2a593dad002d9e69e78340bc00c89,3.047625,unspecified_synthesis,alg_3,PyAra-v7,pyara_ru_v7:voice:unknown,,unknown,pyara_source_audio,22050,wav,,,2026-08-09T16:54:22.274364Z
