sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f60fdfd94eae,processed/4d/4d07461070aea1419c372b5db2b173294fda92dc6bb159001cd6e1d2ef7559c0.wav,e002d4249b763d5314c26fe14393501372a1906fa91a37c97abddc4e0aa5c5c2,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60fdfd94eae,ca06f1249cee6195e78f998efd523247b75edb18680ebfc604a48bbd22e9e207,6.2293125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f58e1b2a058c,processed/b0/b0fa6ca16ee63081d8c6a495932ecb2fe47669987eba74d6b52d5a330600130e.wav,e2e539c12b803892756e5a75555f1972b21554206a3fdadcada5980d2aad3f13,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58e1b2a058c,e6cd2a2cd728dc083bf1923cf43e2a44da9a4b75d4420f753fdea7d67b3e312b,7.8506875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6189ea4955a,processed/31/319f61f183818f1415c90074cb89a04586cb6794f9b6494c88cdc1f3c817d2c4.wav,d7e7536cd6e7d296d33c9c4e8de4490b6656c85e522718105ec0bf0ff6755ff6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6189ea4955a,aa184bea4a28a0e1ee51a0e9abc4d3e86a8e6592687714922f44a952c0dc2ec8,11.4346875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c350071245,processed/19/19b6fbbe6e75889c9bf90ced566322d0526b6fdeb96aae124f604e916ac8366f.wav,17cf9ec5192189e310216359923bcd32bfed50ee642021c32d5e8fd1203879bf,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c350071245,5d9de0980d8fe5f7b345703f2de833b32c73a73b92967b34416d5e594da4f835,2.8986875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f579545dd4dc,processed/56/56351d7602a97424c6dc742fdbae774e500cd6dd8f580e5b87e54d75fc125bb7.wav,58d56d0d87e9a451ee1ceae57a27d5ea145d5e41fc0fdef0c2ab10ce50587745,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f579545dd4dc,108b0b42b9e9bf3eb143f3dca7b4275222c06643dffee5bf431b3cb728bec4ce,5.4613125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f59ec3c86064,processed/97/979c1b0dfa9b468d2f4653b9a1d0a426e48ec6b805827fa10175279c70de3d7c.wav,927fa8bc23d3c9516d984dc8ccf4f6ce8fc5e598ae7488223d7f4d3dcdc0b294,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f59ec3c86064,8d7b7916e1d43a968225253b272a3fa0db02458bd1c7ad26e90747579a105931,5.9733125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60bf8726a0f,processed/64/64bfe4fd02443e8366e48111f258a3090035401b36f2f6401efb9e6e7a65a096.wav,e6bf1847384ecdc543c949eb010635176188e05a8d5588eb073ef64618202143,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60bf8726a0f,9b6730f53c284c4f2d48feb6886598a60ccf20058608ca6603c5fa0aad5f1ffd,11.0933125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e7729898b,processed/33/337a39139c519696ff1cbe11632118e37f3a1e730f2b385a1310df59c5efbf20.wav,a4295b60eaf50c6603dc4bf060b5356ef8b474e3ad671dbb79b6dd401210c53c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e7729898b,2d69641bb9168ce8f0fa2b29c9ae5cea76c421a7dd3688d8f050164aa4eb89b8,8.192,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6065de17554,processed/aa/aa2e984db37761165ee4c0d02b4d73b15dfe0b0bf935baeecbb83ea8e7b9b14c.wav,7044efffd48d3cda953d824f36ff0d5be101e92ea08c2621c5974ce1d680f6ca,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6065de17554,a30879a062719874e3001a92e9c13f61c63dcf2f8b56ed45bf0a9de3e6d0b40f,7.0826875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5687e6865cd,processed/7f/7f8ea605cc97f9bb4fa01be8301acf0a399d17ad7b4156fac48b769d06366c33.wav,abf4a4ae55d9e8d3b944ead0b365ccafde0931690cf2129b77e3b95172825edd,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5687e6865cd,82a40398373ef880782877149a170d8c6a51af2a613000ed1b4c8bfdb3bf6822,4.4373125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f975d8245c,processed/bc/bcf4bb53ad4dc7824cbef0e44700569a88f2ea47453bf0a93b229c42b34486df.wav,55e36937648407f60f7780fe73ead63373bc42f3b6c8d18f5c45583ba396e31d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f975d8245c,cb6f266094c86eedde4f777d65541e8298626ce5980fadc189236737e68c2c1b,5.02,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f609ce107865,processed/e9/e95ff79a25931f9fe52e654829f39f2434606b504db7519f836ee97bc2e45e1a.wav,0244c4b5627deb148eb256402d40ec1e3d85fe2df964ec3e06c096dfe6152db3,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609ce107865,6d04b7ee8a392473d4cd70f3b01419527747480e4cb33d5c2166acb4f63aa23e,7.0826875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5fb30963152,processed/b8/b81d08c777f6325b5e0fcb77cc7b0368af307a6922641ac04fefbe7eed63b974.wav,df4b6eef3658d1b13b11087fd96c84155facfdb12abed9d440780a1b155895e0,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5fb30963152,51ca65be1c6548aa6e5e2b0653a2360bff7d9fc8e4e9b7295b9abb2fb4b3821e,7.764,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e722219b7,processed/29/292c8a5f7d7f4a1b6eff1919996dda1f6efbf91750ccc8bd33fe53d5f56483e4.wav,cc2615f4760afc2efa6d1b69f8171c1689973c33348b7440aa3494ba43125870,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e722219b7,fe48e6ec45135a0eaf88c31d0ac1a85403ad860aed0a80be83e3993c98051222,5.5466875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a55b5ed8ed,processed/30/309fbfe70758f15b9a3ae5954ac10557f5afb9c61d67f701b8c174f48ba4595f.wav,6b32e9ee808c502e5e631686660b54ed433183019639183bee11820cae1fe00b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a55b5ed8ed,d8d070eb25df3225b549426df9fec98ddb2e81e5ff883e9898a8261a022d27de,11.008,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f58823e33d18,processed/34/346ccb95bd9f1bc0a4abf8460e28ce3c083028bef6eb2d1063992e7754c1b969.wav,b86d7acdfc239594499b1cac6e1cef533082da8df3b1987d90af7138fa6c78c6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58823e33d18,908ba185e65710db69b099c79fc6afbbd6816cc6ad51696732b2270fcdee795d,9.8986875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5880b1aa4f0,processed/5b/5bf6d5b103e8404e16167100d54b6cfb6c2bc4a64f23c2fcf9b956c4ee93f245.wav,8c5a084717fa11bb00120bab94d60a4cc7efd59d2721daaece0b82365f6b87a9,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5880b1aa4f0,744b1b4685b3bf447a2f73677ccfa13fffa83822817e82d14fb3ebbfca847135,5.2906875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f606c7c1fdfd,processed/54/540b07fd4642f7b2f3778d02a6c6b6249f374caec3791d8dac93697a645d0d8f.wav,3a52a5bee53a980f6527c558eeec99af03bcae410f663286b576cef62d83a55e,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f606c7c1fdfd,d72c6f5fbc29f6e6708297a37545d4e9446f04a0c82d38a893adc732eb448059,5.7173125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f1d04f1d1f,processed/c3/c360b4b13d3d5540227962018be23757010f4f2ff2e300ec69d29162d5069bea.wav,64e319ad1fa82748ec8e13be2e7619945329972c0f469cc399323b64b5d86c62,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f1d04f1d1f,ef801875173998827dc39d6ce9279c6172e3eda7a776ae2cc5d8ce82029d0008,4.36,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6187450154b,processed/39/39f54333c844d92f393dc524fdc8f1e8ed8a89190669d4400bd9ac86c78cdb53.wav,61ad1147bd07e2818a0703566bf2e3f31207eea83922b151aa2f15968cdee0f0,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6187450154b,348a1a8df1e794642fde4370e6b562871bf837c89155a6cb8236e9b2a63dcb2f,8.2773125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f58fc4872b02,processed/4f/4f190a3f5045573cf035f23abc50584c0c721c9c9e8740c1be2865da8be628d4.wav,3ee8c59af729ab9582b1d78957b6947046d979595306e228bf11986cee2012c9,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58fc4872b02,0f500f19762e2926c140ef7151751a97546d6519fcf8ab58318c22d04861ad0f,12.544,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f3ce262c29,processed/a1/a143316efbbda831b377890379e62d936f3f0f90234cada95ef32bc53d90998f.wav,16124d3cda1f7607dcf09a21f7a7d60e64501705ea114bacf20daef3e0d03cd4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f3ce262c29,cc321a252d2d5ecfdbb5c2b1c59daa0a0a28118f593ad5b0bb97c7a4db6d7ecc,9.11,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60b4082a20d,processed/36/36e7a5082ce778ba270a4344818a26cb99bc321faa4c72afd80c89f989662fa6.wav,716adf077e45d3ea7ebf8ae4db3e3a08724c28162cda8aa0cbc7a1d5f57e9e6a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60b4082a20d,be659b29bba513d476481260bbcb9afae2cf9cbca9530dc02ba7b6fded8a3eed,6.4,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5fa23edd5db7b,processed/1d/1d1098a6e337c6c35acefda42ea5aede6ce4924eadc4aebd3d97097a0527c917.wav,52850ed95a8c3062f0c120bfdd2b9f060e77f206f3396e7b47bb9324337439f4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa23edd5db7b,7d1d832d2b9de15f4969b37e20006ab13ace6e49350d325c15fcbe77f6e7d6ed,3.02,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6057cb559b2,processed/0a/0a24d22a02ea7059c7f17b155aa7716f50b1ff6e834f8c5bb37bbe24c4c88903.wav,077ac7650e6e2c4d01150a0c90d6ae4c8117d5d1802afe3f266e73caff6389b7,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6057cb559b2,19bb43244323cb9f76bf16550a8be6e79e814545a4a9b9eeec68dd3eef2828b0,7.5093125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5ef95942dfd,processed/08/0864c673a2bb4e39cf7f22b92a28626e5a8c4fb51036791538167b2a60122689.wav,42662558029d49184d648ba384a7849e7ed980dc68f3eb95c1b4d75a203238bf,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5ef95942dfd,0c1ec83a2b25caa2836d04807d683e5ea4bacc8bd2412896ae272109b39e3ae2,4.0366875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60c757704f4,processed/d0/d0e5f0689a315adb82d9c5775cf475b752085126d4e2f547e7aa27ec004cb5c2.wav,6e11682e048907fbcd5b39e8c8bad7ac51b592a2143ada1abe1b63e3589408b6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60c757704f4,1af744ff0dc968796766a7aca878b6afed2becc59ccc57fa519a1815511e9248,8.5449375,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5688f1731cd,processed/64/640f3c7eac82250584c92015ecbc33fc43a7a30dd00cb9663ef6d1eb24802fa2.wav,bba01405bf98c4ea9d4685aa356528cae0b1b450db3fb2b64981e4023ebf5e2d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5688f1731cd,a71f50951346c40f2bfd1f4278c7fce60f4e21bcd2986a82cafa6e2a0ad09ee2,10.6666875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5794eb8427e,processed/1d/1d08cd1a48469d261ea81b6737f60187168322af0287e8cf2728a93664d5a890.wav,69eaf72609978ed3ae35f578950b54dec04283ab31e88135819286fa8e4338fc,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5794eb8427e,0cc449deba3024903edcf7942187cddf8b47e1f2e407d72dac30d32da70313b2,5.5466875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6098609be20,processed/95/95d44243772d1fc23e20d162cdf0b0765536b8f008d446292bc06da1f433ce3c.wav,473be78ea16232a91b4fda0b2c1032c777c453b112980eb755fb4c4f77dc4e7e,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6098609be20,2f26b262af4001caaff163e747dc2d150b161889f93ac449c32f5c72c112b108,8.192,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
