protocol_id,text_hash,label,sample_id,relative_path,audio_sha256,input_transcript
fleurs-kk-silero-v4-acoustic-quality-v1,17e2bc279be15da1fb974e4f3496e62f01ff0d454c855ec5f749457047740bbe,spoof,fleurs_ru_kk_v1_silero_v4:fbd406f681a1ea50,processed/64/645f8cfb43537347fa0c0b256a9ec5e266bdc032ea888a101186f579834d3408.wav,6a0a25fbcb040bf7833559e4ce69887b156c87bfd7cf5a6e64d0f6648520a877,құрылыс ағаштары бұл оқыту әдісі емес жаңа компьютерлік бағдарламаны пайдалану немесе жаңа жобаны бастау секілді жаңа оқу тәжірибесінен өтіп жатқан жеке тұлғаларға қолдау көрсететін көмек түрі
fleurs-kk-silero-v4-acoustic-quality-v1,18e172760ad9b525def5d92990b3bf6d707031ee1fdc0410f7c7a82b21aa0e14,bonafide,google_fleurs_kk_v1:8487639534267018622,processed/10/10cdc89f60881003df205387e9856155c26c7f6da9a7e8be3e5bd5643d40a80d.wav,91e10e20e5b21dd7532fe634a5e10d6ec7d862ed7ee4c5c5d725d9748c1ee69e,адамдар үйіне оралған саяхатшылар үшін шыдамдылық пен түсіністік қажет екенін түсінбеуі мүмкін
fleurs-kk-silero-v4-acoustic-quality-v1,18e172760ad9b525def5d92990b3bf6d707031ee1fdc0410f7c7a82b21aa0e14,spoof,fleurs_ru_kk_v1_silero_v4:58285db04c8035af,processed/b8/b8188ce60f560fbe8185e56b80f0b5ed47ed436ab2781a217c299740f4b969e9.wav,56f16b1fc0b36a5fb0ed2ca2c1b75d7c88c7ec599b75e00f386c32e34e0aa47a,адамдар үйіне оралған саяхатшылар үшін шыдамдылық пен түсіністік қажет екенін түсінбеуі мүмкін
fleurs-kk-silero-v4-acoustic-quality-v1,1a1c58d9ce9805a00198b44de7dbf14bf6083474a3619e4975120dc530958ab8,bonafide,google_fleurs_kk_v1:1247360510688283233,processed/f2/f28b10ecbd5797a0450ece363359db802e928a64b5b5d91b9d373f6f59f14378.wav,fff02135ce7b84ea86c7b937ab83931159bf65b216ea128f40868b7d34335857,интернеттен «қауіпті ортаны» іздесеңіз жергілікті компанияның мекен-жайын береді
fleurs-kk-silero-v4-acoustic-quality-v1,1a1c58d9ce9805a00198b44de7dbf14bf6083474a3619e4975120dc530958ab8,spoof,fleurs_ru_kk_v1_silero_v4:7caf86b43a5ea126,processed/62/62f8179198260b773121164dab032962a1507bbf84b6fc2846c615480a0018b4.wav,6313985419230df60ac606f6b73dc25bf6eed9e1064c4a9db1a364b71e3c2c6d,интернеттен «қауіпті ортаны» іздесеңіз жергілікті компанияның мекен-жайын береді
fleurs-kk-silero-v4-acoustic-quality-v1,1aec6a373c1a42247293efc03176e8d9310f350c4c4a160c982d032fec2e4d92,bonafide,google_fleurs_kk_v1:6300887452511091456,processed/9f/9f6733dbdc5e299daa59b54df20e26b53d94560a24779753d58fba5277a248de.wav,0aec0beb14f570a37d2250fb60fda8f7f1a0cac432b512049fbdf8b60633c110,әрі-беріден соң мұнда көптеген кішкентай мысықтар соның ішінде жоғалған үй мысықтары бар. олар құрт-құмырсқа кеміргіштер кесіртке сияқты көптеген шағын жыртқыш аңдарды және құстарды жейді
fleurs-kk-silero-v4-acoustic-quality-v1,1aec6a373c1a42247293efc03176e8d9310f350c4c4a160c982d032fec2e4d92,spoof,fleurs_ru_kk_v1_silero_v4:04da74268f148959,processed/bc/bc86c742e62b42f8c19c50e86c4c1dc88758dbb039c4dd3e1bdb313bd56838b7.wav,b70bd0dbece6f9d925f2d5d0c881702f72528ce89bb5890d2a792654fb2d44c6,әрі-беріден соң мұнда көптеген кішкентай мысықтар соның ішінде жоғалған үй мысықтары бар. олар құрт-құмырсқа кеміргіштер кесіртке сияқты көптеген шағын жыртқыш аңдарды және құстарды жейді
fleurs-kk-silero-v4-acoustic-quality-v1,1d942849640faa6386b9ad2361bc6f74644ca754a85fd8f22f99c0ef87ee8e3f,bonafide,google_fleurs_kk_v1:3400869910910742068,processed/29/29ae2c361ad5ce6d8da61bfe435124d954a63a1b4bb250b7be91db5e0e68e259.wav,184526cf3d0644d42075a9bdae5f77a22e040e1b20624ce60e822aaa3d2f6f31,сіздің қолыңыздағы ылғал сыртқы қабаттармен өзара әрекетке түсіп біртүрлі сезіледі және қорғаныс қабығын түзеді
fleurs-kk-silero-v4-acoustic-quality-v1,1d942849640faa6386b9ad2361bc6f74644ca754a85fd8f22f99c0ef87ee8e3f,spoof,fleurs_ru_kk_v1_silero_v4:d787905038c8ca21,processed/1c/1c6819c653ab7b59d5b23658da8502449d79531b8a792732580de31f1f189780.wav,c76222e190f332121f49cc7451870f26f11356101a626386aeca7bc645251f9a,сіздің қолыңыздағы ылғал сыртқы қабаттармен өзара әрекетке түсіп біртүрлі сезіледі және қорғаныс қабығын түзеді
fleurs-kk-silero-v4-acoustic-quality-v1,1f8220ce02fb070e3c013d361c7598312a0770af4122423a3d2ea7613cb807c1,bonafide,google_fleurs_kk_v1:12278804363229651857,processed/cf/cfcc02bb4c5bf5d6bc1fb0483fa61bd605e7fd8b3237133a286d48d714e6f0f7.wav,178aebcdc78c41a544ad7bdd0c40468f9201bf6ca0ce2714075d454c324ccfef,нәтижесінде балықтың екі түрі жойылып кетті ал қалған екеуіне жойылып кету қаупі төнді оның ішінде бүкір балық та бар
fleurs-kk-silero-v4-acoustic-quality-v1,1f8220ce02fb070e3c013d361c7598312a0770af4122423a3d2ea7613cb807c1,spoof,fleurs_ru_kk_v1_silero_v4:f4f90586f5cbfce9,processed/15/1586d54deea7b70804686a80ab09b87736b0ccf7f0e79845c78d2434c9282387.wav,46173e213904f5811f633f2a18d955c77c7eefa52b62e75ac2620b525ec96c36,нәтижесінде балықтың екі түрі жойылып кетті ал қалған екеуіне жойылып кету қаупі төнді оның ішінде бүкір балық та бар
fleurs-kk-silero-v4-acoustic-quality-v1,2414a91a815bf66c718bfcb149f17395337ab6f0cb806fd33febfbc83df88f99,bonafide,google_fleurs_kk_v1:3647163325885339655,processed/f0/f0091b9456fb9f2896900935af8988d33f4d45917390d2b286e9e4d531da044d.wav,57c828f3f2c6cee558cf10ef187323fe8cf9a902ee8b516b95300931fae8b5b0,көріністер пирамидаларда көрсетіледі және әртүрлі пирамидалар жанады
fleurs-kk-silero-v4-acoustic-quality-v1,2414a91a815bf66c718bfcb149f17395337ab6f0cb806fd33febfbc83df88f99,spoof,fleurs_ru_kk_v1_silero_v4:0a3ac9adb0d1011b,processed/ee/eed3aea3db8eb34c6ee13e1d6389e1cf3405185b7ba78f60e7815d42e442f92d.wav,29419ffe69060bf20509bc84c4066fcdcc3f35420086243203ebe79d868f6b20,көріністер пирамидаларда көрсетіледі және әртүрлі пирамидалар жанады
fleurs-kk-silero-v4-acoustic-quality-v1,255b220128a3be5b7b749dbfa02404b306a4ed1143eb1603cdf1941211694e65,bonafide,google_fleurs_kk_v1:2654146336577118542,processed/f9/f9cf2def9b5320dc8bda5a35e20e9933cc7b30314f0347f2d929fe0d551cc409.wav,47afcb213306573812c674e709cc14f7b4276359cb755b0f2de1ebc6ca809a70,таяу шығыстың климаты жылы болғандықтан үй аса маңызды болмаған
fleurs-kk-silero-v4-acoustic-quality-v1,255b220128a3be5b7b749dbfa02404b306a4ed1143eb1603cdf1941211694e65,spoof,fleurs_ru_kk_v1_silero_v4:dcc0dd09fb71e631,processed/e7/e77f804e261a782d643f2c92e228da43d7ac031ca4c579b5c38cac8dc24b9948.wav,20e3ac83d8c591d74cbcde2895bdab5d4ca898da6c2a0a26cf97ccaf45125c80,таяу шығыстың климаты жылы болғандықтан үй аса маңызды болмаған
fleurs-kk-silero-v4-acoustic-quality-v1,281035d0032497876e2a04ad556123e2799649f069021bb6389e15a26ba38ee0,bonafide,google_fleurs_kk_v1:5570830079281004559,processed/89/89574d8edb06c4926d0f2800e3d710d43f989cb28de1b0bb385f0d1c7866fa10.wav,ea4095fc4592747512ea9da8231ddc7db0e4b644583d7d88a3ec965739842939,екінші жағынан мұзды және қарлы жағдайлар көп елдерде қалыпты болып табылады және жол қозғалысы көбінесе жыл бойы үздіксіз болады
fleurs-kk-silero-v4-acoustic-quality-v1,281035d0032497876e2a04ad556123e2799649f069021bb6389e15a26ba38ee0,spoof,fleurs_ru_kk_v1_silero_v4:57f9ebf20a85530a,processed/11/11970e4b0c74f751ec732bc0f40c55ea05c0d1c121a0ae35e548972657c508c2.wav,558bf327cc6011fef3282c38fdcbb77d6d37b30da9c1171df01e18d6b4cfa093,екінші жағынан мұзды және қарлы жағдайлар көп елдерде қалыпты болып табылады және жол қозғалысы көбінесе жыл бойы үздіксіз болады
fleurs-kk-silero-v4-acoustic-quality-v1,287db4aeccbea94b54250f304b3be01635779b0a0398a05352c9cae686c7d574,bonafide,google_fleurs_kk_v1:14138591742216968275,processed/27/2706bd17cd9420ad9b7ac554c9fe2615f34a61f02c2faaeddfb74e12cf4a2cc5.wav,76c2fe304929d3efc3033400eaf997a856e245a40f9964d2851b5daf0fb394ef,бар болғаны екі аптада американдықтар және еркін француз күштері оңтүстік францияны босатты және германияға қарай бұрылып жатты
fleurs-kk-silero-v4-acoustic-quality-v1,287db4aeccbea94b54250f304b3be01635779b0a0398a05352c9cae686c7d574,spoof,fleurs_ru_kk_v1_silero_v4:365d2926c6bd732c,processed/f0/f0b260dc74ed70734a2dab60210a21de88e2d28917969565c1e64c56b2fc3372.wav,d21200e4a34ca7a8a59eef4306a264e2560aa0f2263649b7ba409bcc049cea97,бар болғаны екі аптада американдықтар және еркін француз күштері оңтүстік францияны босатты және германияға қарай бұрылып жатты
fleurs-kk-silero-v4-acoustic-quality-v1,2a305fc9ca43809e46064be67d1a55899193c6c414cf3fa55ccfe7f2a73b2c37,bonafide,google_fleurs_kk_v1:6987858971628193632,processed/03/03a65982ab7e4f989f435ad42555ba703d0d90995377607c1474a3f2858f463c.wav,7fb6f233f4dbee5ca1aa633d08df5314df7ace1a9e345342bf736a5236e1f823,үйленген екі ересек баласы бар дюваль хикаяны тыңдаған миллерге үлкен әсер қалдырмады
fleurs-kk-silero-v4-acoustic-quality-v1,2a305fc9ca43809e46064be67d1a55899193c6c414cf3fa55ccfe7f2a73b2c37,spoof,fleurs_ru_kk_v1_silero_v4:f74c24e967653082,processed/92/927fd0c8af283da74ae2269a3fbbf08b224f4715e78c820aa28f82f583afc9a0.wav,08846aa5c80ec63a3b6205c540b17c9bf2ad288591156cd72a1ca956ccd78764,үйленген екі ересек баласы бар дюваль хикаяны тыңдаған миллерге үлкен әсер қалдырмады
fleurs-kk-silero-v4-acoustic-quality-v1,2a731573dcc72e966becf5d3bbf8182b2f5205ab1a8e8174c4de14386466c5d9,bonafide,google_fleurs_kk_v1:9511488393989233871,processed/53/5321522b9d549f605727359a9e23d788e697f60d08f8fc0ff19aa84b332816b6.wav,54065c03ff812e019f58370e7e8b1a61c983230d73241e24a482de96e09ae154,еуропалық тарихтың осы кезеңінде бай және қуатты болған католик шіркеуі қатаң бақылауға алынды
fleurs-kk-silero-v4-acoustic-quality-v1,2a731573dcc72e966becf5d3bbf8182b2f5205ab1a8e8174c4de14386466c5d9,spoof,fleurs_ru_kk_v1_silero_v4:346022038283737b,processed/48/485b01ef070fc27fe6cf540045309324918ce267e7231481dd3100c58b5637b0.wav,b4b5320d20d41e99fbe98826648ced75ba7a5abeddb127f370bf0a974d34c522,еуропалық тарихтың осы кезеңінде бай және қуатты болған католик шіркеуі қатаң бақылауға алынды
fleurs-kk-silero-v4-acoustic-quality-v1,2a9299b1e2c106658512cb748ddef4f5ecc8913466b9f04f16a2a43a41e2aeb9,bonafide,google_fleurs_kk_v1:14758568503093185019,processed/c1/c10cc32ea4cc86726b18789817d8c80cb8137a696c0ceacbf010bfeec78fcd53.wav,fee68cffb34b4ac6140879d77441c31702d1cd2e2e5ebf52b901e2b8a34829cc,виртуалды түрде экскурсияны көрсету де экскурсия туралы пікір жинау және келешек сабақтарда тәжірибемен алмасу үшін керемет мүмкіндік
fleurs-kk-silero-v4-acoustic-quality-v1,2a9299b1e2c106658512cb748ddef4f5ecc8913466b9f04f16a2a43a41e2aeb9,spoof,fleurs_ru_kk_v1_silero_v4:88bbcd8ca1c6bc7a,processed/f2/f2a13bfa0dffdf55bce5e91a5f4da19ecd61aa30cd9a5a89160225a3b5616a95.wav,47f58f70f3c5b5abd45336dcfb64ded0a6a861f3363da08a2c1e6524c73e1d47,виртуалды түрде экскурсияны көрсету де экскурсия туралы пікір жинау және келешек сабақтарда тәжірибемен алмасу үшін керемет мүмкіндік
fleurs-kk-silero-v4-acoustic-quality-v1,2ca8897ccc4736fc9f3ddd589ff284f6589970a74dbd35a25713cef418ea5c0e,bonafide,google_fleurs_kk_v1:16100295713913896452,processed/d3/d30327142e061c5a73c71de71ff597d138a32f636da9cc981d5ae21d4f611c45.wav,9309c34551526b1a1c747f90874253bef2aecdc6816772b6ba00afd4283562e9,күңгірт жерлердің асты жұқа ал жарық жерлердің асты қалың тау жынысынан тұрады
fleurs-kk-silero-v4-acoustic-quality-v1,2ca8897ccc4736fc9f3ddd589ff284f6589970a74dbd35a25713cef418ea5c0e,spoof,fleurs_ru_kk_v1_silero_v4:958976aadc8681b4,processed/4f/4fed7a6941a33e3cb46e377bab7c7a4331ce5295d0e85b47e787a851245dc79a.wav,16673c16313314897ca28ff824235e2bc70b18d2cc21ddaded6329df649131f9,күңгірт жерлердің асты жұқа ал жарық жерлердің асты қалың тау жынысынан тұрады
fleurs-kk-silero-v4-acoustic-quality-v1,2fffd730adeb93b7027a61c25f35cbb88b295450274722ed811494286496adea,bonafide,google_fleurs_kk_v1:11101644398530543412,processed/71/71e178aec3db694e5aae0f0f64798a8609f7a17fc067c296a1ef4917fb0ff358.wav,d1ef02113f984085a37b625ff3f62444a932db06836f1d746dd3636e26a45574,романтизмде гете фихте шлегель сияқты жазушылардан алынған мәдени детерминизмнің үлкен элементі болды
fleurs-kk-silero-v4-acoustic-quality-v1,2fffd730adeb93b7027a61c25f35cbb88b295450274722ed811494286496adea,spoof,fleurs_ru_kk_v1_silero_v4:71790e0082bf9f27,processed/96/961a48df7dd814b1389d29413cfb0cb5eb00cba7ff93481636f809952665e32f.wav,bdcaa50eb0575845a51abb6419523bc92cca71606e75d23a43e75332e9731407,романтизмде гете фихте шлегель сияқты жазушылардан алынған мәдени детерминизмнің үлкен элементі болды
fleurs-kk-silero-v4-acoustic-quality-v1,3115daf3f630affe3348da5daa2ba972a4e9f1d1e0ed99b5170d8b2d1f187b03,bonafide,google_fleurs_kk_v1:14214739215091152833,processed/1d/1db229af30060b09f5f3c4dd3f3b6036380fe6f8c678c63f442a2eabf8f34187.wav,70f4417cbd9ea493c020f57a0d09ac609b2d5692e12eaade2ad3a5d1ea18da79,жоғарыдағы ашық әдемі аспаннан және көптеген қоршаған таулардан басқа ештеңе көрінбейді үңгір ішінен бұл дүниенің өте аз бөлігін көруге немесе естуге болады
fleurs-kk-silero-v4-acoustic-quality-v1,3115daf3f630affe3348da5daa2ba972a4e9f1d1e0ed99b5170d8b2d1f187b03,spoof,fleurs_ru_kk_v1_silero_v4:23abe4ea0acf20a7,processed/cd/cd3d03090398ff2eb9e2c6c46b9be38fa5bf904a2c81c527a0be3e325a0e2ff1.wav,16dfcfdce2d180ae8652198ada24eff11ee19d39685507c3af4ab415a4bc395c,жоғарыдағы ашық әдемі аспаннан және көптеген қоршаған таулардан басқа ештеңе көрінбейді үңгір ішінен бұл дүниенің өте аз бөлігін көруге немесе естуге болады
