sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
voxcpm2_official_text_only_v1:dc991ba7984cbae69586,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/a6274e1ea6755cfc01dc-4411630522f6.wav,5a2ea95662a9ac6006845b2424364c60cda9eac51c4136226651ae428d041718,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:4411630522f6f2042e0e2aaec03da7eb3a222f78359a16fbbcaff50759dc3a22; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:4411630522f6f2042e0e2aaec03da7eb3a222f78359a16fbbcaff50759dc3a22,4411630522f6f2042e0e2aaec03da7eb3a222f78359a16fbbcaff50759dc3a22,2.72,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=4411630522f6f2042e0e2aaec03da7eb3a222f78359a16fbbcaff50759dc3a22;collapse_whitespace_text_sha256=4411630522f6f2042e0e2aaec03da7eb3a222f78359a16fbbcaff50759dc3a22;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:bce58af496baebd7af0e,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/3117a6b325b22c05b580-e4c4630c2d2d.wav,1f0be5e0d723afd608abb8d153f314fbc278a9b9ee487b5cbfae9ba71faae92d,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:e4c4630c2d2d042016755f93ca713be20bd15793f0e74c5d3dc9f80b543f1216; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:e4c4630c2d2d042016755f93ca713be20bd15793f0e74c5d3dc9f80b543f1216,e4c4630c2d2d042016755f93ca713be20bd15793f0e74c5d3dc9f80b543f1216,4.64,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e4c4630c2d2d042016755f93ca713be20bd15793f0e74c5d3dc9f80b543f1216;collapse_whitespace_text_sha256=e4c4630c2d2d042016755f93ca713be20bd15793f0e74c5d3dc9f80b543f1216;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:35fed3d5704e119a1346,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/83ab71fa3a07ccee49b5-f7ea9f051e21.wav,cfdeb821bc24b39c6daa8a7c8dce0294cf72f072dac213f6af17488cf098aa12,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:f7ea9f051e2184528441d04e985f85d42b725a0f6e163229c0216f56067eb350; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:f7ea9f051e2184528441d04e985f85d42b725a0f6e163229c0216f56067eb350,f7ea9f051e2184528441d04e985f85d42b725a0f6e163229c0216f56067eb350,5.6,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=f7ea9f051e2184528441d04e985f85d42b725a0f6e163229c0216f56067eb350;collapse_whitespace_text_sha256=f7ea9f051e2184528441d04e985f85d42b725a0f6e163229c0216f56067eb350;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:6b9d174866f410e16652,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/7214df821f12c4b04e77-6e4a75bdfed1.wav,f4a7457d578df86cd15a11cebeaf41de3912c2613b067c71da02146d69aff206,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46,6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46,2.88,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46;collapse_whitespace_text_sha256=6e4a75bdfed161b91016e09324109534147b098817b640fdfa4bfa738aee7f46;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:36da5dbb1588a0010f2e,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/5bba6dcb8b29357ec725-90daa45c3d6b.wav,cabbc70e8a6be9bfffe00bb4e7b5652df0dfd816e383ce6cd7ed0238ae72c034,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:90daa45c3d6b79e263e4e9f4d369aad893f2ce42defa424d6dac7fe7970c1b54; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:90daa45c3d6b79e263e4e9f4d369aad893f2ce42defa424d6dac7fe7970c1b54,90daa45c3d6b79e263e4e9f4d369aad893f2ce42defa424d6dac7fe7970c1b54,1.92,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=90daa45c3d6b79e263e4e9f4d369aad893f2ce42defa424d6dac7fe7970c1b54;collapse_whitespace_text_sha256=90daa45c3d6b79e263e4e9f4d369aad893f2ce42defa424d6dac7fe7970c1b54;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:38a4601a3e462a24e91c,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/4db76cc4cc6ee0c51f3c-b53707717f86.wav,2d8a060c0c6e117f9c794bfc9cecaa2a998d0f438c1cf63e8df09ab85e8ac4bc,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:b53707717f8635f46eb6e951bd07df1483224b4e37dac69ecd98fa7fb53ec4f9; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:b53707717f8635f46eb6e951bd07df1483224b4e37dac69ecd98fa7fb53ec4f9,b53707717f8635f46eb6e951bd07df1483224b4e37dac69ecd98fa7fb53ec4f9,4.64,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=b53707717f8635f46eb6e951bd07df1483224b4e37dac69ecd98fa7fb53ec4f9;collapse_whitespace_text_sha256=b53707717f8635f46eb6e951bd07df1483224b4e37dac69ecd98fa7fb53ec4f9;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:939f8aba67062d5f6ec5,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/f3d8f307e1feee48600d-106710668329.wav,9bdb8db098b9c02eef6b49726e19923932a0e9d7e1888b814e70a2e46576a425,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:106710668329a168313dea4ed9e1da78f02e4051576901ac48d9824ed0cee3a9; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:106710668329a168313dea4ed9e1da78f02e4051576901ac48d9824ed0cee3a9,106710668329a168313dea4ed9e1da78f02e4051576901ac48d9824ed0cee3a9,6.24,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=106710668329a168313dea4ed9e1da78f02e4051576901ac48d9824ed0cee3a9;collapse_whitespace_text_sha256=106710668329a168313dea4ed9e1da78f02e4051576901ac48d9824ed0cee3a9;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:ce139eb981bc84b743e5,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/9c3c2ac4e6de2ce11ba9-768fc8fd0de6.wav,153e137adba73c7eeb92933bad94c4b8de29378d226f8e987426014bf1ad00bb,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:768fc8fd0de69fc21b91cc030d99217c6efae84188e86ed4efa50190f9f15b0c; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:768fc8fd0de69fc21b91cc030d99217c6efae84188e86ed4efa50190f9f15b0c,768fc8fd0de69fc21b91cc030d99217c6efae84188e86ed4efa50190f9f15b0c,3.52,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=768fc8fd0de69fc21b91cc030d99217c6efae84188e86ed4efa50190f9f15b0c;collapse_whitespace_text_sha256=768fc8fd0de69fc21b91cc030d99217c6efae84188e86ed4efa50190f9f15b0c;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:425de4df80a1240e7b7b,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/f9e786ddbaea15298cd3-7400efa8228f.wav,ab96205eba518bdd1b90f3e53ca8e73df5c83904051b6a3e0df95d11189cb42d,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:7400efa8228f33334aea675ec9b2adc42e820b3900ccde0e5d1cc349be7665ec; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:7400efa8228f33334aea675ec9b2adc42e820b3900ccde0e5d1cc349be7665ec,7400efa8228f33334aea675ec9b2adc42e820b3900ccde0e5d1cc349be7665ec,2.56,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=7400efa8228f33334aea675ec9b2adc42e820b3900ccde0e5d1cc349be7665ec;collapse_whitespace_text_sha256=7400efa8228f33334aea675ec9b2adc42e820b3900ccde0e5d1cc349be7665ec;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:378064ad0bae43d146a3,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/b41c2c97787ed953e26b-887e7a9a6aec.wav,fcb0c26158cf8057f154e39f5cda4133a6b7d02a2b1281242f97775d9ab043a9,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:887e7a9a6aecb1295b15729038a6cc332e850dd2289adb2ed6bab8c1fe8fe00b; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:887e7a9a6aecb1295b15729038a6cc332e850dd2289adb2ed6bab8c1fe8fe00b,887e7a9a6aecb1295b15729038a6cc332e850dd2289adb2ed6bab8c1fe8fe00b,4.8,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=887e7a9a6aecb1295b15729038a6cc332e850dd2289adb2ed6bab8c1fe8fe00b;collapse_whitespace_text_sha256=887e7a9a6aecb1295b15729038a6cc332e850dd2289adb2ed6bab8c1fe8fe00b;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:996555c08801d4123493,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/b253b3ceb4cac57948fb-1578a37835a3.wav,0bfb0ded20d8a263093b927660cb42c1e8e26dc36a36bbf16c693ccf22c12717,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:1578a37835a3aacfc9922da11632a08a3a1a6a4c5e23d8b6a6f5742d36b14976; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:1578a37835a3aacfc9922da11632a08a3a1a6a4c5e23d8b6a6f5742d36b14976,1578a37835a3aacfc9922da11632a08a3a1a6a4c5e23d8b6a6f5742d36b14976,2.56,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=1578a37835a3aacfc9922da11632a08a3a1a6a4c5e23d8b6a6f5742d36b14976;collapse_whitespace_text_sha256=1578a37835a3aacfc9922da11632a08a3a1a6a4c5e23d8b6a6f5742d36b14976;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:d8a9660028db9eff209c,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/ebce0a3e384c6e2fc905-b983f4f749aa.wav,efa2724907301b0e7a22ba33de494a7709bb3303905bf9c379afcb3cdd76a2c7,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:b983f4f749aa57a91ccd52e9a5be1e202ac150dfa85f09e38560b3aa26818e54; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:b983f4f749aa57a91ccd52e9a5be1e202ac150dfa85f09e38560b3aa26818e54,b983f4f749aa57a91ccd52e9a5be1e202ac150dfa85f09e38560b3aa26818e54,11.52,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=b983f4f749aa57a91ccd52e9a5be1e202ac150dfa85f09e38560b3aa26818e54;collapse_whitespace_text_sha256=b983f4f749aa57a91ccd52e9a5be1e202ac150dfa85f09e38560b3aa26818e54;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
voxcpm2_official_text_only_v1:50ff672afd98bfcadd1d,raw/denis_1_0_mdc_voxcpm2_official_pre_qa_v1/0c2fa1e4bf6e67a2cd4d-c62a197e8a6f.wav,ff54fdc1ada8b4c8f1d1bbbc88f19ba5323bf6c1ab58b14c1d43262c4833da95,ood,spoof,ru,false,voxcpm2_official_text_only_v1:fixed-profile:voxcpm2:default_voice_identity_unknown,voxcpm2_official_text_only_v1,Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only,"Offline collapse-whitespace text-only derivative of CC0 Denis text denis_1_0_mdc:text:c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c; Apache-2.0 published model/code; training-source overlap remains unverified; personal-research external holdout only; personal-research external generator-family holdout only; no reference/prompt audio, voice cloning, LoRA, denoiser, semantic normalizer, retry, replacement or network access; language provenance is intended input until independent acoustic review",voxcpm2_official_text_only_v1:synthetic-profile:voxcpm2:default_voice_identity_unknown,denis_1_0_mdc:text:c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c,c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c,4.96,openbmb_voxcpm2_official_text_only,Official OpenBMB VoxCPM2 text-only default voice,model-bffb3df5a29440629464e5e839f4d214c8714c3d; source-ee8161e9e1b7b082cb5721a3a9980da4204401e6; wrapper-3dcc290594a6af2670203b1dfd9ff500b96dbaf425b5ebe21011abfe57f12cbd,voxcpm2:default_voice_identity_unknown,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda:0,offline_local_voxcpm2_official_text_only_default_voice,48000,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c;collapse_whitespace_text_sha256=c62a197e8a6f153711d30e05c3eae5aede1589e0132f11cdc5feab0b28f80f6c;rng_seed=20260814;reference_audio=forbidden;prompt_audio=forbidden;prompt_text=forbidden;lora=forbidden;normalize=false;denoise=false;retry=false,20260814,2026-08-14T11:50:00+05:00
