sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_20478835,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_20478835.mp3,316f2a28bdfc9b0d9c2abff8ba021014f68e8381cacf4e037d7b598c49550309,test,bonafide,ru,unknown,common_voice_ru_v24:client:90da1f3af4a271943eb2cc5205fbec4aa5ba4bb7dee5398a343a4f9d5633c078ceef10e8540d8d1e21d03700ab700b90694c53858821c696190d6fbe3a29e872,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:90da1f3af4a271943eb2cc5205fbec4aa5ba4bb7dee5398a343a4f9d5633c078ceef10e8540d8d1e21d03700ab700b90694c53858821c696190d6fbe3a29e872,fb59cc7100ccf725af84b66a53d2e31a340ac794b4af77bd9f61e8c1c2769f80,2c7fc48ce876a7ecfd6d423c7b8b414a04f12b981ac8da150d2fa00e3f8da649,4.565625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_26888875,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_26888875.mp3,e40b934d119a861dadcbf48a20fb690149c9889d990d9e48768ee4682affd2f8,test,bonafide,ru,unknown,common_voice_ru_v24:client:6f6bda7e57685d9c59df41587b477b004bd939df7bea854a3fab5fabb7671fff73a209a868c9dd7e2ba24d8a21727365f2c9148512d2f58cab5cdd01be07b5f1,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:6f6bda7e57685d9c59df41587b477b004bd939df7bea854a3fab5fabb7671fff73a209a868c9dd7e2ba24d8a21727365f2c9148512d2f58cab5cdd01be07b5f1,998dbaa2261727f2f118413fa1ed426c6cd5acdecc36afd2ea2bb6eded6f3a49,184068519989d6e722a2df30afc9afce453a5b98b3a08a272ecc8cdae9e69fee,5.49565625,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_28136768,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_28136768.mp3,a2523311f9863ad1a029fe69bfa364ce5b6cf8059b96511cc1746145b287199b,test,bonafide,ru,unknown,common_voice_ru_v24:client:75301ac5a530856d298a01b6cb2acc1ad2173081bf72e60a2a4553412d735b9850bd758769a2d6946292c3578ac3dbed1551b62f067f0fe0e7ad83002c81a16a,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:75301ac5a530856d298a01b6cb2acc1ad2173081bf72e60a2a4553412d735b9850bd758769a2d6946292c3578ac3dbed1551b62f067f0fe0e7ad83002c81a16a,e751594906a0c6d673e96f1afd526de8fd8b41ef81be81c7e1dfbde5835c166a,4a28128ab1d880f07911e80b1586dd1df7b530e67cee078be533e3b3c82dadd9,6.4155,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_23928300,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_23928300.mp3,208beab9fd177fc646ffd50f77ec91f0874c425d28c468f6c049197653019cc1,test,bonafide,ru,unknown,common_voice_ru_v24:client:405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5,33cb6fe9f079aa17a46121dfb87256567bce8090a4e12343b843c1b0a3ed3fa3,ebe174d9610da65071940eb99bd1874d81f921e5f13ee409877ab2f15df79c99,2.741625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_23942976,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_23942976.mp3,bbbb07370b97cb7e41e97128f8e6a12855c5d85fc17463c53a0d63629a296489,test,bonafide,ru,unknown,common_voice_ru_v24:client:44567fdc3ab50575c1bb7eba82e0bef8382d9dbb229c562c5fdc513dbf9ae8a48afb4d6f6a90317c84cdff0aaa6c0709e3c0700c9a9251749e9caf66302bb451,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:44567fdc3ab50575c1bb7eba82e0bef8382d9dbb229c562c5fdc513dbf9ae8a48afb4d6f6a90317c84cdff0aaa6c0709e3c0700c9a9251749e9caf66302bb451,d435a2e1ad50c4c1ece5a5372cf37cd6835b2393e6c5cf46ded7ee83f0e41331,1095ba3bf596e572779627cc1d705689cc62172ae23dd8aeb2f470a2ed7ff901,4.421625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_26244464,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_26244464.mp3,6dbc4fe4415bfbe3f58242137c6856a6e386c4e76f0b56f1c64966e0f283aaec,test,bonafide,ru,unknown,common_voice_ru_v24:client:56cbd733ddcd3defc3630e1e517c32de587db62efbab7acb816b41d50c30d1db0a9a4f51a9076eb46501736b6445e76f34d1d3b9815ae1d78a3f4f91363bea69,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:56cbd733ddcd3defc3630e1e517c32de587db62efbab7acb816b41d50c30d1db0a9a4f51a9076eb46501736b6445e76f34d1d3b9815ae1d78a3f4f91363bea69,63e315b650af2428a57bab85c4b3bd447ce3338554e60242fc199fb282e39b05,f1dc5d3b80e69ed90b3fb9f45997cb2a2c5a84a4ac98b8dccee5dde0ad95547a,5.0835,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_25976645,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_25976645.mp3,4266fa46281e1014fb636628ce054f7966a4a2a198dc447c3e344b67d7253098,test,bonafide,ru,unknown,common_voice_ru_v24:client:c2b682d9ee888ee6bacfc5ffdaebca7493993e35515a2c517fa0301a352a1cfc0e8bd6c9572ecbbb74ad0bdf23ad16727a3bf4e8de9bd87fd9b50275a4f76162,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:c2b682d9ee888ee6bacfc5ffdaebca7493993e35515a2c517fa0301a352a1cfc0e8bd6c9572ecbbb74ad0bdf23ad16727a3bf4e8de9bd87fd9b50275a4f76162,470c7de24c52be8c2cfde0bdf57c6f85ddbcb94066cfdafed36a2116b8bf480d,7b9d14895b5e733e2efb396ebbdea7a1b862e94591e1ce592a841af131b050bb,7.7115,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_20177512,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_20177512.mp3,3c36ef7134e55fa7aa8343b7b5b52cf25cd2e4cbf0c2e3c8ce3ad264913731a3,test,bonafide,ru,unknown,common_voice_ru_v24:client:d727f39481cfe6f41f9fa20d132ddfcd926973b0f70427eeae2a66fbce538f23f00a1cfe7760816733cf120fcbf1770e67c8a892a5050650dd1f92af48540791,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:d727f39481cfe6f41f9fa20d132ddfcd926973b0f70427eeae2a66fbce538f23f00a1cfe7760816733cf120fcbf1770e67c8a892a5050650dd1f92af48540791,ef2fdf34ce899b25409c9a7ab088fca27243573be85ce2107475d75708c40cc4,407dd4e01aaaafbb3473c37d1d288370828409bcc72e38c3d22eb526ba3fc097,8.861625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_23556099,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_23556099.mp3,b989606e3fe826d7fabde42cf195e2e6fbcf89e2c4ead2eca7d756b67c4cd2ce,test,bonafide,ru,unknown,common_voice_ru_v24:client:eeb7148a961b368112e720507b74968e0de18239bbfef53fc4ab738526bf1bd347185d12c4a48a794d6a18ecf09ab6b667905566fc4e98e9d0904375eac1c4b4,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:eeb7148a961b368112e720507b74968e0de18239bbfef53fc4ab738526bf1bd347185d12c4a48a794d6a18ecf09ab6b667905566fc4e98e9d0904375eac1c4b4,5c5dd3e4e22b3d759e0348ae5952ee976ba359320af39f2911d3662ac4b8f719,d30bcc2c50dbcae1eeaa92548c28616f7f8014dd04c5b4c035b84d13191b824c,4.349625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_31506078,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_31506078.mp3,eac5e258c077f92c103a254ef01380726dd007626239427f822a1b5f453a99d4,test,bonafide,ru,unknown,common_voice_ru_v24:client:6114554ae7a5f79031f2a02e5681b710d598fb505016fd281b5266c55f82a0282526fafdddc4c66ae121dc6ac324fc8b7b004731ae2cee8831e5b736878cd35d,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:6114554ae7a5f79031f2a02e5681b710d598fb505016fd281b5266c55f82a0282526fafdddc4c66ae121dc6ac324fc8b7b004731ae2cee8831e5b736878cd35d,9acbb5e15c24c18da51fc3fe1fb2f3e7ddc192ce0a04c9135df468079551ece1,17808c42e7306c9566474bcdf60c4b73d913fcbd39aa152fbcaddbb3f6a9b413,4.4355,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_19508072,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_19508072.mp3,74be732646e922846736368b3eb390bbe9057278c3a5ba0a23030b6ed0d33938,test,bonafide,ru,unknown,common_voice_ru_v24:client:1b0d0c0cfa92b2f935474fb3b7e52976873e21d761256f06a16aa94e3021ba66b594e6530309d990f56155a0f0d130e0bf9147fde7bd79544c16d4695a90061c,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:1b0d0c0cfa92b2f935474fb3b7e52976873e21d761256f06a16aa94e3021ba66b594e6530309d990f56155a0f0d130e0bf9147fde7bd79544c16d4695a90061c,5925d2767e2bbefdc077c2797e8f1cbb12e0a9b6b2a023dca7059791be861360,b0900f82e8591926aecef5e2fccdfa00c7f024262014d979cb99f2c84aa13e47,6.701625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_31484806,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_31484806.mp3,47a76091febc314a326176670e816763ec85962677091e9022f23728e4f3d313,test,bonafide,ru,unknown,common_voice_ru_v24:client:ad90209856c7ea016f7afe487362e5e2462b3527512d28728eca465d0089dc75b323f93cc4e060eaa56a55e527bcebabd3cd5e0fa59b7a0417a5d476bc89c7a1,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:ad90209856c7ea016f7afe487362e5e2462b3527512d28728eca465d0089dc75b323f93cc4e060eaa56a55e527bcebabd3cd5e0fa59b7a0417a5d476bc89c7a1,9bada39b9a85877906508e8122e6844ce154681e07f1e72352f630b732da9361,f76e3cfbd354055eb0f6d4abd2f28bbdb462a07388736964258dac7b79fe6a96,2.57965625,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_18883586,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_18883586.mp3,06bc3d572a6f1831073db749d0060bbf13425f74cb541fe32a237ec69ef9e98b,test,bonafide,ru,unknown,common_voice_ru_v24:client:3d2306216fa14511586cbf46afc9af8464bd86fb636e9869e20153af7218bd1bc6166dbc6f3806b8c0c7e4e767219c7ff3f3d837af7ab2a925527e432afb157b,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:3d2306216fa14511586cbf46afc9af8464bd86fb636e9869e20153af7218bd1bc6166dbc6f3806b8c0c7e4e767219c7ff3f3d837af7ab2a925527e432afb157b,b0148ed23a23ea193212d5a40f3ef49894a69f242ac0dfb2869d55a4eb3f5999,6dd2fcc725dddd09bff7fb671f06a0c7f7d5ea10ad861e9d7df066d606bc3b73,4.061625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_25474679,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_25474679.mp3,68f67a0edcf68f2562d3efb3453849d3da1b2d9142d18b2bafc7203bea024abe,test,bonafide,ru,unknown,common_voice_ru_v24:client:8fdc72f53cae663ce64aa615314c27f9524b02f61e0b8b5c4a1f62339b7488ee7c92f532d2410d87f8737d8281d327d32615e511f54af44117ed589c71e11e9f,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:8fdc72f53cae663ce64aa615314c27f9524b02f61e0b8b5c4a1f62339b7488ee7c92f532d2410d87f8737d8281d327d32615e511f54af44117ed589c71e11e9f,15721ac6ba0794f9cb439a181900fd60ca8d1e856be25c0c6ad7948dd64330ba,3edf55c39890d79be8210bcbabf383357fb8a491b98d7b8c9788c2f23925acec,6.54465625,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
common_voice_ru_v24:common_voice_ru_29107259,raw/common_voice_ru_v24/slices/silero_v5_5_eugene_pre_qa_v1/clips/common_voice_ru_29107259.mp3,bab23480ec06e7c5ab1869188a4b8d18a0f4d673021f531366b34a5054776735,test,bonafide,ru,unknown,common_voice_ru_v24:client:3d09856f3f5d5a5f1927234f0866ce81ee686de808fc62711198b04956bdc4015a68e04f40fa07bf7eec73c4c18d8a25e5298e3f743518d21e0332112b7fbfa0,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:3d09856f3f5d5a5f1927234f0866ce81ee686de808fc62711198b04956bdc4015a68e04f40fa07bf7eec73c4c18d8a25e5298e3f743518d21e0332112b7fbfa0,98fcb1b324041ce2c2cfa17fec971ad5cbd0a3bec4b44663f071f7c25d59b57f,21fa8eac4e3b259e7dd159d088a47223ca9babf4589f53996d167fb0e93db7b8,3.4275,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-13T17:12:59+05:00
