sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f5a36e6704d8,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5a36e6704d8.flac,aa7571328de25f376159bec93470aaa35b6d728242c21099245945e550545952,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a36e6704d8,56f420c71f6a03205ad92f4fe0b18edebad88f36062883ce8d3b8518235256e6,11.008,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e99e5cd63,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f61e99e5cd63.flac,031f9ff4d2c4cd6997f8ee7fc337bedb55dba4bd27d6b1463edec9acf99f6cab,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e99e5cd63,3e823b7d7032393803c11191489fb1c8ca58292db13e0853cea9138b1af43ce6,8.5333125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f56837b5eb5a,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f56837b5eb5a.flac,909c7503929cd9750ca47b3d5d837da3c633132f6839adbc1a1e09c2da534261,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f56837b5eb5a,b131db25da78c366b1f0e59e40a576382efe854195336b7b133f992696eb223f,12.7146875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c32b8d43da,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5c32b8d43da.flac,42f07e5aec166afe4251c1d1e7a8bfa74dcf0bb6219a92d5fc722bc9f2e4711f,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c32b8d43da,c2a6da0c56a80d0e0289f182232c74b510d06a872a7bbbbc51b0c94a8dacd98d,6.4206875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f609ab0c26d3,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f609ab0c26d3.flac,aa10783ee454d9dbe81168cb500b363dc8a763b6b0fc1b44bead7b4d2fee26a4,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609ab0c26d3,e20c450340c288e5e1b4388b94a4fcd502289eef52189e536bcad423c0d6b250,11.1786875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e6df85489,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f60e6df85489.flac,763ed8bf20b1d28adbe5465b47ff61a44410287db99b9c16ec07b421d077d16d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e6df85489,fb9aa055d33a608fcf32b686a3af9a504ac314f0af8599417da2122e90635c92,11.0933125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58e1809be91,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f58e1809be91.flac,c4fccad940c3eccf3359b33227d4d3645f37e0bb03859178447bf9c39c4ba1d6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58e1809be91,02973cd186f3b541c0bcb53ebccc69b411bf71c782d33fe1c0573fa1b1785253,5.8026875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5689364838f,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5689364838f.flac,f5b80934ccd991fe09483adfa6d1ac3f8950dce6973c75998e26156234553130,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5689364838f,2cbd9df0ba7fde6cf3628b71bf5317c233c2269698f3471a06b68b8e28790b6f,6.0586875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6101969f32f,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f6101969f32f.flac,be1bfbf6f3512aab207ee5af9a4310a73ca016f527d403e31f41dbca4a1f43e5,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6101969f32f,83f93cde6f2af04e5ff1d688558599b3ac830ec604a86c4a8cda014dee832e03,10.3253125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6182c778ace,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f6182c778ace.flac,0e5b1e4ec5dc2b3b1ad1b0bc5b64eb944c2b21ca32ce0c50996f48258d065d20,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6182c778ace,6a5fe4304648fab8f91aba750fb323818cda4aa903674aacf500fbe781866243,8.42,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58fe9016375,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f58fe9016375.flac,234724905122b3a6b87130ab3921150b2ebeb9d9ee9364c1b35be796752ad847,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58fe9016375,6bf8818739763632d92599c49c4ec94fab0382555a7d4f00f6814debd4a67c9a,5.0346875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5af1c1dc432,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5af1c1dc432.flac,0a2ebaa033656ad6b72aed2c740d0035d38d3143399ae17c662e12c325375caf,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5af1c1dc432,6a07e27150c5555338c821e708d1fec61b3a495b155f7a64b2ccad8a82763799,6.536125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f609deff397e,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f609deff397e.flac,6197e6a93cab5e7cd87c942092f00070f58bc13a6cb54bfcd11adc71b4254748,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609deff397e,ab58c6c24967166006820bd3718303558a6fe1767106d587fc47a743724ec9cd,6.144,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5fa3b88ef0b16,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5fa3b88ef0b16.flac,5dfb4807e4809330dae5ccca313068ac53201427267183720da173fabef19634,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa3b88ef0b16,07bb59c4be0e79fca923cb1d7ff23b65c0468af039d4cc59be2607c47ff4a08d,5.03,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f577414c6db0,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f577414c6db0.flac,df6459f767fdcb96425f1c000e22bc99e7576c83cd9b1c229fd385eb99b3ab2c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f577414c6db0,bf7cff9a5f0942d9c97da56f7a64b18d9c9d865fe92c0c78dd9c73980ade1b66,4.7786875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f57a2d98cd24,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f57a2d98cd24.flac,629f06b18e5affc68a5394f5ac36572c6cb3099a444240277c3edc5dc33e0f69,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f57a2d98cd24,ae0a9cc6e865e61c4623997f56f8e701c9cd3470d31d32f05cf0e147f4e779ac,6.966,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5af6852b569,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5af6852b569.flac,da6a2e3d9a30be90b75806760d0bb116201ea0c63f87ca7beda64ff7a7ce680b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5af6852b569,2bb9143c12f67201b816e5e4a25cb2eb30be55e7f3c9f9486eeb61e5dbc63a22,5.9733125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e6fbe82df,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f60e6fbe82df.flac,bb4e6b6d7d43eeac339b51d57983a606d90871af773e4fb1615651b47aeb14a1,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e6fbe82df,a73713b4ab8446b30d7c16bf8202e25566047d113128b299e27afa2a7c6f1e6c,5.12,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6187189b6b5,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f6187189b6b5.flac,7eae7b655750b84bf510daf8d2b6621e13e8203a3fce21f72c9f41aafca37b64,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6187189b6b5,c348e1838c18991ec5f98e7241306deef72cd78ca663a8dfefc04dfaf0254564,7.3386875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e4e1ec4b6,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f60e4e1ec4b6.flac,cea86c4fe01befa64a4d77c6d54ab7a450119b15076319f31356090bc9fad676,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e4e1ec4b6,94244614784e900b191b2b0c6b21fc7089ccc286e3b24094536bf0c2950e8e61,8.96,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f60c1320f738,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f60c1320f738.flac,3c92b06db79defcfd791143e314b85ca55b41c10ac96b3257547d55d8af3014d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60c1320f738,3f32dbc7525a845009d28bfd1e180269fc52e45fb77f0e9750aa14d76be0d5fd,11.4346875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f57749a38faf,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f57749a38faf.flac,4c50281eeed62be58ef8df1508e75fc9f7fa9a7a8d980d3960c2987e68f4edcd,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f57749a38faf,8a05155dfe9c178e2363ef01b42026b81b58dcdc50399b99ee50a25cdc590374,4.4373125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5fa09202d56,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5fa09202d56.flac,4b215d1efb794a16e0bd834dc0facea13216a69c7bffad3cff664e4db4a961da,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5fa09202d56,803fc5339e5d02c646cdc0f13724f1a40f24b4f97a2169e4fcc840b596787048,4.42,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5881c07532b,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5881c07532b.flac,a81b67068b680b001c870f4ade26986a0dac4c9b40d336e81e2222296892cd0e,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5881c07532b,50d316ae0ab37fd2694470b1ace7ec88add98180d8fed7d3fcc5f5ee23f9bf15,8.5333125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f579582e036d,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f579582e036d.flac,4904328e5847c8d55dd517e2e0b275d7491e1152323aec52c0d8d63563a41bc5,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f579582e036d,de8901f0e0116a547919a9b0259346b1cbd19d37a226629933e8094edde8d550,4.864,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f618a4accf01,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f618a4accf01.flac,9bb2f115197dea4494b9e4893d19dc3387be4dc22e06e8a3f80529bd01f6f067,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f618a4accf01,6a18d57f9f462eb2e35cfa347ac87c46c696fcc58c99990d11e354a661c184c6,9.53,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f58c8c89f35a,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f58c8c89f35a.flac,7e805e1697639c8f6c0ada527fd80e125c5e273cd18e033dd0c828adb2f3cb7c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58c8c89f35a,f40f865d2470b1b285d1c03c7e0d8be28516688a836a9a338342d1bd519f7576,4.6933125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f5e3d4cad078,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f5e3d4cad078.flac,779cb59c1c2aa7bdbc06eb77743feac43fd6c05085e961e626e9e4ff4ffc7076,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5e3d4cad078,8843d653bf9f70cc28f9e3fc04be5555af287429d2ff66a5690831744296b274,6.2706875,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e22d5c6f1,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f61e22d5c6f1.flac,354a08c02c3eed4896f293de336d82891763444d0fd2e9f88682b09a498ad57d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e22d5c6f1,92f44017bdeff2e32b0d78c14be39990e14ecefcf9c255a630ecd3b0be81fd1e,9.8133125,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f6056a47773d,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f6056a47773d.flac,355b628c9ebab9b5e7c1b2069404d6603508f15b9c1e70a982d1f1375b9f6a7a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6056a47773d,6f1e8672d6a1731bee19a61563575f97bb52f6c9f2c7660255fa66387357dc80,10.752,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
ksc_slr102:5f59b62d8a82c,raw/ksc_slr102/slices/derived-v1-base-1000/Audios_flac/5f59b62d8a82c.flac,fe5d03e7fe626210b1914b90009cc500b03f649770939e9ea8777a24a8f8af3b,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f59b62d8a82c,f2f5e8ea08f7401f4ac960694a3f9a3f3e47fde3a9714d75e914e1265a42f580,8.192,,,,,,unknown,crowdsourced_web_recording,16000,flac,,,2026-08-10T00:00:00Z
