sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:398ce15810f42bdd,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/47/47b175e988b8a9906c1834ba19673cc224786152a6a69b5a860a532aa05bddeb.wav,60fc6e967e059c7ce6e4c13cefbbfe22b7935da294ea3042549745ee101a0e03,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w150:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0073; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p35:a100,ru_0073,9a173921f0cdb179f2abd90d8c7a2477c3b9e30b1176fb5dfe3aa4b4c3709941,3.4461875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:13fdbfbce89f36a4,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/93/93e779aae2797a45b1d2847e84f2a7925c1f62364c872d2e39fce086aca9897b.wav,fe31c712a846cf3dc47fe67f3ea82ae99f2eee5c66dd64cc45c6e5f38ba1173b,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w150:p50:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0088; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p50:a100,ru_0088,8a0cf255b24de364f14537864bc5ab8ee094668c74dbb2c9c279b7a574973f97,6.096375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:1ad2b8fc535919b5,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/c7/c714a6b40adc0ab8cf538aaadbe3bbf76a54d424d2a4cbee24b6e6e146378453.wav,ab47a944fd45a0bb82547b10ddda223a41c4788e7db2183cbec07e64be0b6858,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w150:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0015; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p65:a100,ru_0015,6cbf385566deef9216dba8d96b52613d7dc3cbe52ad79631237c672891525f83,6.6643125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:fd88107b2efd9d90,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/17/1761aea0d11eca812470889210004dd092ac1438cb135535abeead328eec373b.wav,7658a74252d73ff960515007b925b99acc6d775091acceb85082955d4b595a04,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w175:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0014; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p35:a100,ru_0014,7d4e89671802658713e39df7281f4bb22291d2f707447701bf4c10b2ff6754df,4.3575625,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:65f8afaadb0d94ea,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/0a/0ad3ca4892644b88f238c7e76ef732a4c9da8bbb530461383c2e2eb1214f0fad.wav,fb69775f457e057464e887fbb8df6c14cddfc55970fea8c46392de31e3d318e3,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w175:p50:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0009; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p50:a100,ru_0009,75a97bdbd3ebf02b18ddff117ae954b7ef11da546aa9ce854b5f59c98e1c2d2c,5.78775,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:2ac0b7a1d3ae2351,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/86/868eeb2280f9e7539b15c628c8bb82e57e79def513bdb9b7c90422e6c9c66033.wav,516770eda73b8b227886306dd5689bedd4d3d1131bd24823dba0c498721577c3,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w175:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0077; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p65:a100,ru_0077,a31d839d7908e49b34ea47243410d8fbc5f8b1552fa6bb0d32a748617e8c5ac5,7.4586875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:2f9db29feabeb6c0,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/4d/4dafc0aa87845e2d16d225edb42f0c64759229729d2330b1d32c3228ba44fe03.wav,73a3992492b38f2d23d51a0c445438af07b3facc119fe32c6557a6780f7a4b0b,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w200:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0044; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p35:a100,ru_0044,793a393e7cb9ac2885eaf11fac28aece840360415750df5df604a8d287470df0,3.5576875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:c8d86b1b403fbc13,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/d1/d1bceb18c90f945871c3df86daf3b32967dd474bbaa180fd1b8662a614719028.wav,6179faa496317d28ad7c19145fcdbd14272b2e3809324418a6d7b7513cbd1d5f,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w200:p50:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0008; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p50:a100,ru_0008,badaef8270a22d017c41d4d66a44e6b18b2d65f8c613d51b93845ffcaedb246b,5.3156875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:38ac8cb87e6b1776,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/5c/5c6ff49834c273bc1b67ad23c9c6fd58a4f5b1c1bc1f9444565fd750b75e7406.wav,55666f69b592f1477065f6ad5b149c0ea175b651902b17478cb67536bb29f2d5,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w200:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0004; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p65:a100,ru_0004,29d3f0b98584fa601e2a45e4714fe370315148dd2842fb294e5c45f4f16eeff3,5.325125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:51773611a5ee257b,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/1d/1d898787f38fbbe7eb469d5f5b55857b0535af437a12791ad24320a41bb32210.wav,04782de69192810c502b9b4e965e88f730618cbec2d6585b7fbdc34e9690a139,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w225:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0068; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p35:a100,ru_0068,5212eb0fb22dbd4d23781f2127e25b13fc13e80b121cbb2abe58ff0754f52066,3.6646875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:f51ae92922031f85,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/b0/b079618577eb7472418297cd401b8df8e29401c8e8226e28c4047d26c6c231db.wav,2e5bf2163a35f4520b3fd1cbfbabcf00dbafb528e6682b419e010547f72938ea,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w225:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0070; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p65:a100,ru_0070,d6b672f415b9cc11b195a7d417c851f06b0fd412fce28a0584b25110103eacf0,3.2905625,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:d24ef32d34405ca6,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/a3/a3139d1b47574d8515e96bb7a150a8e17e20e0071155bab3b19956567ea5df02.wav,dbaa729da75ce90cc495971d70430cd08569a2401070d270e250a86fc75913dd,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w150:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0078; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p35:a100,ru_0078,25a2d0b010f7bffaf8484d78ca231194697839667c1098a903bdc6cf3986c837,4.204,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:2c03ec4cb75b4d12,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/ea/ea98125518ac84f7be4af841c233fc756fe73a07b74d82c57b13c892a9528959.wav,79e282f2aa69ee0f95de9152437656f126719ecc30dd20775aa350b178efb9b7,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w150:p50:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0050; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p50:a100,ru_0050,8c94caf31d1fa9382315e39434ba9e2789d70b071e5bb0dc6030d5115cfa2d70,3.6175625,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:e46970b8294b3b54,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/fe/fe09be3d9ebca5603f2cb140233e44c69042d338dfbdb5f417306ca242e3fec0.wav,1ba5f194181b36b35afc9ddee744d3481e8c7ebb4afe90cf2dafe9135fbb0546,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w150:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0001; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p65:a100,ru_0001,e7dab8ad7b1ad1813e718b208879e8268ad9376e6f6fddef9d258a5af02107f2,10.15025,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:472fcd728533327b,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/88/883068f4e97243f57d7a15878cc2690d045f4f2d49132922c97706489fa9c61d.wav,7c19e004876bf0fbe19592c202ee733d337547e752934b7c8946769d8b46ea3c,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w175:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0041; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p35:a100,ru_0041,933f70782c8c99fef2dfaa6959e59efd33ea928393e13121cc1936c78d0e3692,3.695125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:e75b79a25b4e2bac,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/56/56b3436d97f82e6f7a989621d650a1c24a843ce0ecc0c17a490f4ff502d06e8a.wav,583eeefb36428fb3a2bf1e874c901243b046f91bc8efbbaacfc5c7c4eac4187e,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w175:p50:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0035; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p50:a100,ru_0035,9c60ef21d2ee4e019dc70c2d454b1b0f5d1442956e62b4831ec349abe6814441,5.235375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:cd21382af7b42b27,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/c8/c89c1b86217fc7ed7afd9795ce7afe5201e3d6ba83d0365eee8078755e1a7660.wav,cb3fc5dc31154448736b71d04ea9e7b9315bb9932522b63ea497fd04cebfc15b,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w175:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0059; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p65:a100,ru_0059,7fb393ecba16af6004df4a3e5e8a78222f3850c8b54d7e5e8fc92a54771cb43c,5.698375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:75d87ab08bc05e4d,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/ee/ee4800687bd2e4fa768eeef2e897adebed3df332c23baa3d76d34b96a1e17482.wav,1d7411cae635027dfa7f7bfbffecd30ac758f32adde9461623d0183424867721,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w200:p35:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0030; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p35:a100,ru_0030,7ae0052a1f22bb0946cc1731f369ee4a56c8cf52599f2b158c617fe4e279cc95,4.4549375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:29c7abbef13bbf91,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/08/08510e8a590074b72981ced9d67d64abf92966a208c4f1af3100342e8eb418dc.wav,64261cb8e6954472951aba5887641016c110e011ce0f4a00e6219fde039d7a7a,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w200:p50:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0075; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p50:a100,ru_0075,98a460c44832da8b47da1b280091a98abfd6051cff470b77e4d9003aa579c0ac,4.8225,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
voxforge_ru_mdc_2026_05_v4_calibration_espeakng:4b5f5acaada4ad28,processed/v4/xlsr_sls_model_v4_calibration_materialization_v1/spoof/2c/2c7a2c14254c0896a16f73fb76b25bce7acd85a8fe1b5d14f861d5cd5c520612.wav,38277ae860bf2286f0f027530b9d25361674b464074364a979f1d06ad5ae99be,test,spoof,ru,unknown,voxforge_ru_mdc_2026_05_v4_calibration_espeakng:text-only:espeakng_russian_formant:ru:w200:p65:a100,voxforge_ru_mdc_2026_05_v4_calibration_espeakng,VoxForge GPL-3.0-or-later text; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses,"One-shot offline text-only derivative of frozen VoxForge prompt ru_0012; no reference audio, cloning, resynthesis or replacement",voxforge_ru_mdc_2026_05_v4_calibration_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p65:a100,ru_0012,e501926c02370e6202a91c78153cc9e8ce0c6ac7887d04404834a0264f93221d,4.2428125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,16000,wav,none,,2026-08-15T14:00:00+06:00
