sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:a2ae7739604dc4f3b4ba,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/6d/6da87b8d5c820f29837acd2461fe0a394a43499366c96719281d50bbdeaebe49.wav,0da81e1642f9132526383d83cd13d206be8b70f7ea9ce936ed56c01ad8196e69,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:447; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:447,9d615301a436a0b34e1aea101a6f45be4edad67d21156f97e2301d5291929c19,7.9180625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=9d615301a436a0b34e1aea101a6f45be4edad67d21156f97e2301d5291929c19;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c531dbd911c467b48182,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/f8/f875fc6cc43588b9be93926f7ac2e5a7c167325eb805074ebf12fde3ee4b44b1.wav,4a1547de78e08df9bba9df3537dfc487f0003c84288b73b1c7fb8951b9b01dd2,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:623; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:623,a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189,13.3863125,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d104f9958dcfc3207302,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/39/3930a9b9f10f5ad142625e7c6a4759944bd25fc1064d4ba848f233109e03d0c6.wav,3a6e0a799c0b6f68dd9d06f380c74765f751d88a6e35678e478e871aeaf14599,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:1023; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:1023,3b1abc1585d5c54d8e3467f9a94f09a14bbca76231a365ae320492e408cf2b98,11.017875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=3b1abc1585d5c54d8e3467f9a94f09a14bbca76231a365ae320492e408cf2b98;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e92456c0c387652c2233,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/bb/bb464e500ab6a43efc5d44b73a2011b11f8758b18c20fbfd579b41e21fb612dd.wav,a93696d47300a6720e432bde6c2dfb569f244f6b3d3aa23b15fae7cc92f943cd,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:182; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:182,5f5b2a136ef4757003aecd9d1dfa8ed260c7b4cec6306c09ca38fba5e27f87b7,5.8863125,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=5f5b2a136ef4757003aecd9d1dfa8ed260c7b4cec6306c09ca38fba5e27f87b7;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b65c9821518aaad3b2a6,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/ea/ea34072235f6baf6446cb68f205d8b2af31203af2b7cca552f4e97c5e49fe8ca.wav,11a5c10a8f19cf24817eb7ea40aec4cdd73d401a1fc22c594bdfc134e6aea4c5,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:622; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:622,eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,11.2616875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:63ba45c6a1d8766c21da,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/60/60c79e865ce481af2620e0773866721483d7e7d74da58d7668f33cfb911a0092.wav,c2353c2783e98eb838a403882184940d5e0c1d2b687ebd432092526df3abeaf7,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:20; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:20,f9d2f03667ea9b9f2a05a6d202b2f92b6187098461c58eb2fd633f4258af80fc,10.205125,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=982bdaa96b295b520be2fa1d2b54c20ab41871c2c64cbd01ec2cd1c32ed49340;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b6a8fddcd1d4001561bc,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/67/6754716d8d110b7f63b31c16f842999684914fa9d75d0d2a6114e16c9392da86.wav,cc2153733357f929b5d7368135ae04e88331dfac5fb23620946fffa6527e0c1d,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:1337; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:1337,e0f92dd56596bd173d6c3457e9c2c48e3d53222cd52d68bb0aea14ca5fae7e37,10.727625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=e0f92dd56596bd173d6c3457e9c2c48e3d53222cd52d68bb0aea14ca5fae7e37;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:86ef66c41a38b229311b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/f0/f0a137c542031efd8bdcaca2b679497287fff5f92a741466342f0a41f2d3897b.wav,42379fea5940360c15cbc86ea461c09684cae3bfd7217500b0013b93ebb82781,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:354; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:354,651e7bdaa6cbba701f18cb69242d33234e557d0842d9434bb0a4fb12dc0cd966,7.1053125,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=651e7bdaa6cbba701f18cb69242d33234e557d0842d9434bb0a4fb12dc0cd966;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:ee0cb6afa04a74447ab6,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/59/597755db7eaa936a42c47fd4aa127cc5cf378fd8af4dcb99c4d299be230bce74.wav,d7f8bc66dd584a2ac6391cc236e5568b748ad0c3d5f97ea3c3375d0df82d5c47,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:1497; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:1497,fc08d30f9fd8376c5ba2bfb34bf3c9baee77f614c56cdca4cd009c05c252c410,6.19975,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=fc08d30f9fd8376c5ba2bfb34bf3c9baee77f614c56cdca4cd009c05c252c410;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:87ebce363f3ffaa56db8,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/de/de231b4d5fe751ba0fee69c666766ac59b581c2753afdb79cd8c9d2d2f5f3e27.wav,307aea066e51e8c08caa9e658c2ece52e05d348b936cceb70311216d3703be4b,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:283; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:283,7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78,11.0991875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=7d190908ef554dbf3de7a87310f79e25af4f16d303987b47b0be5b43958b3c78;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:8390a612c1466554bd26,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/19/193dfdf8f09352a529a4d65134363b10ca9eb28e9b2e0792b9a7307e04b7685c.wav,a0e1a28b8497dbb93a8086243fae606407eb5ab016b44c607aad5ca142e5fcfd,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:865; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:865,9a89dc8e34f5fe79812b73515819f448309c2dc43fa950f5f964e77bd7874a26,6.2461875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=9a89dc8e34f5fe79812b73515819f448309c2dc43fa950f5f964e77bd7874a26;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:ff8c15f4f66b26e5c7b4,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/a1/a1f3359253f911235a192b11d42e62061fcda53f57383ada9193e5a5dea0c714.wav,41c5b28d54832a7bb51a6735ecbc2d5f4fe6de46b42b740791083e2b76f7f984,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:118; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:118,639fd0e5a0082a2c8d1c4ed72002788acc4db4a81960b3c851bbc4274b82934d,6.8150625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=037011fe25b791c6bf36e064fcd5ecc584703c26750246a4aa59990c794eed9f;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:3963ae08ab60c7be84ef,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/1d/1d99f14a026328ca6367b3742e15df58a29ae036bf404273f30b3f8ad3965d37.wav,4a3b17994aaf06ad74d4b0161de126f0e27d5dbe9461324e2896be5939b599ae,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:910; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:910,1e9020e945d826e623ea75e381bfd4174587258d65ba0804fa1ff2f114b1ca7c,9.7524375,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=1e9020e945d826e623ea75e381bfd4174587258d65ba0804fa1ff2f114b1ca7c;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b211ea2251162f62f457,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/ad/ad4a084c529109df2676e31baddeb0e0f616a4475c3b91a2725d6b9a504e0656.wav,99a9780790ef3fa33b55478260f839dde88bbe1b15fd9caf2939ba093abe39a7,test,spoof,kk,false,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage,Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,"One-shot local text-only derivative of frozen google_fleurs_kk_v1_v4_final_salvage text google_fleurs_kk_v1:prompt:1130; no reference audio, cloning, resynthesis, replacement or backfill",issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg,google_fleurs_kk_v1:prompt:1130,36d5efd9b4b077c7e91d7365a8594294a0f029ad7de5da91650a766d70766e8a,7.1401875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:text_only_no_reference_audio,cuda:0,offline_text_only_final_materialization,16000,wav,text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=36d5efd9b4b077c7e91d7365a8594294a0f029ad7de5da91650a766d70766e8a;reference_audio=forbidden;voice_cloning=false,,2026-08-16T01:00:00+06:00
