sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a6f316cff,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/94/94965d5e61463cc52ef5ebfc12aa3325878172112382c5fc9cafe013335def7a.wav,e6fe1c2499e70169dabf74f7bd7b7f52c0e39625fb3a0e30407a468bed32647b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_M2,xlsr-sls-model-v4:text:94965d5e61463cc52ef5ebfc12aa3325878172112382c5fc9cafe013335def7a,94965d5e61463cc52ef5ebfc12aa3325878172112382c5fc9cafe013335def7a,4.133151927437642,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_M2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,743628347,2026-08-14T18:57:00Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_03_794,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/f8/f8b34b72c569c952a14cfad9b3795c6fd8e03ac1aff7d06cf6db4e9ea3fec85b.wav,bf550e5b2ca1ab40293c2fdfa2b063a0c9082d5d2f943cb029880315808b4b07,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F1,xlsr-sls-model-v4:text:f8b34b72c569c952a14cfad9b3795c6fd8e03ac1aff7d06cf6db4e9ea3fec85b,f8b34b72c569c952a14cfad9b3795c6fd8e03ac1aff7d06cf6db4e9ea3fec85b,13.548843537414966,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F1,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,34920310,2026-08-14T19:12:53Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_04_097,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/d8/d815f8613044cf3d03c261cde1dd11b63eb8fbd65828f2c45320206627c6f9dc.wav,737c71fadc1b0d29cfda6cfd96ce2645e6da051446a8766df498b53ced7e4946,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F2,xlsr-sls-model-v4:text:d815f8613044cf3d03c261cde1dd11b63eb8fbd65828f2c45320206627c6f9dc,d815f8613044cf3d03c261cde1dd11b63eb8fbd65828f2c45320206627c6f9dc,8.382403628117913,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1171163796,2026-08-14T19:12:56Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e8d1443f6,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/f2/f2a8510b3a729a8edfff330d5ec4d66df4da25133b4d487cc0d64cf62c3f511f.wav,e468230ef709ffb9419b3bb205faf86e539eab20e733eb51a8503d5cad890408,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_M2,xlsr-sls-model-v4:text:f2a8510b3a729a8edfff330d5ec4d66df4da25133b4d487cc0d64cf62c3f511f,f2a8510b3a729a8edfff330d5ec4d66df4da25133b4d487cc0d64cf62c3f511f,6.199727891156463,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_M2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1127957403,2026-08-14T19:12:58Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e727d83cc,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/e8/e87f3f6d7e81f546b900dcd263935d99d9232e1cae68aba4ece2bbc77b05ae52.wav,4f113d3ba59096cfae63b5ce1dcd9163883d0a4fa5530ec4153ec1a33af2d76c,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS_M1_Iseke,xlsr-sls-model-v4:text:e87f3f6d7e81f546b900dcd263935d99d9232e1cae68aba4ece2bbc77b05ae52,e87f3f6d7e81f546b900dcd263935d99d9232e1cae68aba4ece2bbc77b05ae52,5.259319727891157,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS_M1_Iseke,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,644985009,2026-08-14T19:13:00Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_14_410,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/4f/4f38e1a58fd8f2870df8d5ad2b1d7f0d88aa015c770db3a1102a42e35c62411a.wav,0b2cdf60bb08f52cbeb78c007f7220528c72f6a411b6d5bdb912e6e453782077,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F3,xlsr-sls-model-v4:text:4f38e1a58fd8f2870df8d5ad2b1d7f0d88aa015c770db3a1102a42e35c62411a,4f38e1a58fd8f2870df8d5ad2b1d7f0d88aa015c770db3a1102a42e35c62411a,10.425759637188209,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F3,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1085139768,2026-08-14T19:13:03Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_09_149,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/ef/ef833a2f118ea0f6d54d49f0a2dce3ab38d2e329fd90e04c8204e9ff05c353b9.wav,17d42fec55eb5dd609beeba0cd5b26820447bd3f2c55ddb8a26e94842b9369b5,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS_F1_Raya,xlsr-sls-model-v4:text:ef833a2f118ea0f6d54d49f0a2dce3ab38d2e329fd90e04c8204e9ff05c353b9,ef833a2f118ea0f6d54d49f0a2dce3ab38d2e329fd90e04c8204e9ff05c353b9,8.649433106575964,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS_F1_Raya,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,747024259,2026-08-14T19:13:05Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a662e3d7a,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/4c/4cbc2d973863a3737c4891f74ebe3ad8c2aff842bbcdc7328ff18b79692ddef9.wav,4c540ccaecf41a7dbc2a09fdb869442ad8d7253b8ad84dee830231bff9c83d35,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F1,xlsr-sls-model-v4:text:4cbc2d973863a3737c4891f74ebe3ad8c2aff842bbcdc7328ff18b79692ddef9,4cbc2d973863a3737c4891f74ebe3ad8c2aff842bbcdc7328ff18b79692ddef9,4.667210884353741,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F1,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1263720770,2026-08-14T19:13:07Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_70_290,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/0e/0e60fd1cd5bbf23917acfc9c220e6a0790faea24b4900eac4595b744f5122b8b.wav,62b4e6e0ecfb9a66329eea9975f2f10574f5b6e1a2c680d07eda1b1646eade43,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F2,xlsr-sls-model-v4:text:0e60fd1cd5bbf23917acfc9c220e6a0790faea24b4900eac4595b744f5122b8b,0e60fd1cd5bbf23917acfc9c220e6a0790faea24b4900eac4595b744f5122b8b,2.9257142857142857,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1108631928,2026-08-14T19:13:08Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_77_343,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/e1/e11f4b3f1702e5483e20819df5bc103654ded69fc8992bb5591260cce687f410.wav,852f088571cddfb37c2f75f7c3ffcf02d8ba60759c0f8bc5c4fcb33a2ccee8b8,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_M2,xlsr-sls-model-v4:text:e11f4b3f1702e5483e20819df5bc103654ded69fc8992bb5591260cce687f410,e11f4b3f1702e5483e20819df5bc103654ded69fc8992bb5591260cce687f410,3.215963718820862,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_M2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,441347010,2026-08-14T19:13:10Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_50_254,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/ee/ee344836c71aa0c03e30f57810c3fa468d977c4dc4a81d3069c15741c139facb.wav,3140925c690a1433d6b4082fab718c27003b4c681f668be81826ce18e8031726,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS_M1_Iseke,xlsr-sls-model-v4:text:ee344836c71aa0c03e30f57810c3fa468d977c4dc4a81d3069c15741c139facb,ee344836c71aa0c03e30f57810c3fa468d977c4dc4a81d3069c15741c139facb,5.712108843537415,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS_M1_Iseke,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1328967937,2026-08-14T19:13:12Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_07_25,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/71/71553f9b7532d90efd45b1d995bef8ccec906f058e0c470295d31b88b143b657.wav,0d83799458361628d70a8be53a9e0f0d1d60a3e0c05b9997b30b0f99177898c5,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F3,xlsr-sls-model-v4:text:71553f9b7532d90efd45b1d995bef8ccec906f058e0c470295d31b88b143b657,71553f9b7532d90efd45b1d995bef8ccec906f058e0c470295d31b88b143b657,2.75156462585034,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F3,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,2019907183,2026-08-14T19:13:14Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_24_384,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/5d/5d2b298e8fd55d172519fe4cd05e07e065892b4f04bd8ed15120077b38eeadee.wav,8d68aa570589553e2242645323e7baf2ed1135b057ae7e8ba2e0b2aa727952dc,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS_F1_Raya,xlsr-sls-model-v4:text:5d2b298e8fd55d172519fe4cd05e07e065892b4f04bd8ed15120077b38eeadee,5d2b298e8fd55d172519fe4cd05e07e065892b4f04bd8ed15120077b38eeadee,3.877732426303855,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS_F1_Raya,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,2139277467,2026-08-14T19:13:15Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_632,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/39/39f569b0e2e6f4ae7da47fcf82ffca4774e56defe436960acfe5239359c7bde2.wav,e2c6370ad7fe8bb373773f8ed95c06fb6f765459e2e5cfb1d7890637f01f1f10,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F1,xlsr-sls-model-v4:text:39f569b0e2e6f4ae7da47fcf82ffca4774e56defe436960acfe5239359c7bde2,39f569b0e2e6f4ae7da47fcf82ffca4774e56defe436960acfe5239359c7bde2,8.893242630385487,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F1,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,2014261466,2026-08-14T19:13:18Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d306de537,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/eb/eb8ed814c1476ed3c810d7c8ab37dd43575b011990472b98a64e43bc18895190.wav,5f6d3be352737df17e68f8644a6caa5069dec96a7f58070a91ee22e138f35169,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F2,xlsr-sls-model-v4:text:eb8ed814c1476ed3c810d7c8ab37dd43575b011990472b98a64e43bc18895190,eb8ed814c1476ed3c810d7c8ab37dd43575b011990472b98a64e43bc18895190,5.688888888888889,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1759844234,2026-08-14T19:13:20Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_47_250,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/3f/3f0fd3dc31d5875174840dbfc9f27c2d4ac477c55b965865131b9c703a059da1.wav,20d1e8ab79602d488c85ba194f83226301f2a951925eda7867c0175d13c99e0e,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_M2,xlsr-sls-model-v4:text:3f0fd3dc31d5875174840dbfc9f27c2d4ac477c55b965865131b9c703a059da1,3f0fd3dc31d5875174840dbfc9f27c2d4ac477c55b965865131b9c703a059da1,1.5441269841269842,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_M2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,534414797,2026-08-14T19:13:21Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_39_390,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/1c/1c18c525adec06d40df6c73615603b9da8f9fc85ce22cbfa57e7d5ae5e348701.wav,5548e823e91bb19ca11f1fdc947d6aa35496dddc8f620f64d235468c0d2be155,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS_M1_Iseke,xlsr-sls-model-v4:text:1c18c525adec06d40df6c73615603b9da8f9fc85ce22cbfa57e7d5ae5e348701,1c18c525adec06d40df6c73615603b9da8f9fc85ce22cbfa57e7d5ae5e348701,2.7399546485260773,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS_M1_Iseke,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,123430084,2026-08-14T19:13:23Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_05_314,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/ce/cea564c7dbd3d55d73a5f936571a6635ba0492337fa3b25830a1f603dc4daaad.wav,0cf92d0f051cea2113ea5f44a2d5141d84997625e804e44e9116e8a3bd1a457b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F3,xlsr-sls-model-v4:text:cea564c7dbd3d55d73a5f936571a6635ba0492337fa3b25830a1f603dc4daaad,cea564c7dbd3d55d73a5f936571a6635ba0492337fa3b25830a1f603dc4daaad,4.702040816326531,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F3,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,342702998,2026-08-14T19:13:25Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_61_359,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/18/18ef32b3f900e23773523b4a998d0e840d7ec2542b017118f481cdef73d362af.wav,58113b2c608740824d38ed2aba8f3f498bfbe84b019334ed68d649923eb389e0,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS_F1_Raya,xlsr-sls-model-v4:text:18ef32b3f900e23773523b4a998d0e840d7ec2542b017118f481cdef73d362af,18ef32b3f900e23773523b4a998d0e840d7ec2542b017118f481cdef73d362af,4.423401360544218,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS_F1_Raya,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,1478234060,2026-08-14T19:13:27Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_04_694,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/aa/aae08e0ad8dbcc1b7de100471e4c1e86b3bbf0bd58f787d449cf6644c2de4b76.wav,c9fc03dc9eacc0ba66d6e897308a5120997cf15d7a3f5e461e54878c0d70beaf,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F1,xlsr-sls-model-v4:text:aae08e0ad8dbcc1b7de100471e4c1e86b3bbf0bd58f787d449cf6644c2de4b76,aae08e0ad8dbcc1b7de100471e4c1e86b3bbf0bd58f787d449cf6644c2de4b76,7.209795918367347,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F1,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,356414210,2026-08-14T19:13:29Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_06_460,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/3b/3b131c5bc37979c8b125b2066a3343a8795796b56df6f9605f12b6c7d5689c7b.wav,98bfb4eccdea670d80978291afb5ee41f64a00bd5af18c4cb46a9181eb54afae,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-piper-issai-high-v1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-piper-issai-high-v1:voice:ISSAI_KazakhTTS2_F2,xlsr-sls-model-v4:text:3b131c5bc37979c8b125b2066a3343a8795796b56df6f9605f12b6c7d5689c7b,3b131c5bc37979c8b125b2066a3343a8795796b56df6f9605f12b6c7d5689c7b,8.010884353741497,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,ISSAI_KazakhTTS2_F2,,local_cpu_piper,v4_offline_text_only_tts:kk-piper-issai-high-v1,22050,wav,,31617196,2026-08-14T19:13:32Z
